dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 8192
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_True_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5-5.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_8192_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_refinement_True_10
saver_name_pre: wasserstein_vq_refinement_True_10_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/10] Iters:[10/20018] gen_loss 0.6143, rec_loss 0.0225, lpips_loss 0.1724, g_loss 0.1994, disc_weight 0.5000, disc_adaptive_weight 2.1294, d_loss 2.5330, logits_real -0.1890, logits_fake -0.2041,
Train Epoch: [5/10] Iters:[7070/20018] gen_loss 0.2689, rec_loss 0.0284, lpips_loss 0.1752, g_loss 0.0221, disc_weight 0.5000, disc_adaptive_weight 2.9564, d_loss 0.5000, logits_real -0.0214, logits_fake -0.0219,
Train Epoch: [5/10] Iters:[7080/20018] gen_loss 0.2703, rec_loss 0.0286, lpips_loss 0.1758, g_loss 0.0227, disc_weight 0.5000, disc_adaptive_weight 2.9030, d_loss 0.5001, logits_real -0.0221, logits_fake -0.0225,
Train Epoch: [5/10] Iters:[7090/20018] gen_loss 0.2711, rec_loss 0.0285, lpips_loss 0.1758, g_loss 0.0225, disc_weight 0.5000, disc_adaptive_weight 2.9717, d_loss 0.5001, logits_real -0.0219, logits_fake -0.0224,
Train Epoch: [5/10] Iters:[7100/20018] gen_loss 0.2707, rec_loss 0.0290, lpips_loss 0.1758, g_loss 0.0221, disc_weight 0.5000, disc_adaptive_weight 2.9938, d_loss 0.5001, logits_real -0.0216, logits_fake -0.0218,
Train Epoch: [5/10] Iters:[7110/20018] gen_loss 0.2717, rec_loss 0.0294, lpips_loss 0.1764, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 3.0866, d_loss 0.5001, logits_real -0.0207, logits_fake -0.0211,
Train Epoch: [5/10] Iters:[7120/20018] gen_loss 0.2676, rec_loss 0.0291, lpips_loss 0.1758, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 3.0288, d_loss 0.5001, logits_real -0.0201, logits_fake -0.0205,
Train Epoch: [5/10] Iters:[7130/20018] gen_loss 0.2645, rec_loss 0.0287, lpips_loss 0.1748, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.0463, d_loss 0.5000, logits_real -0.0195, logits_fake -0.0201,
Train Epoch: [5/10] Iters:[7140/20018] gen_loss 0.2623, rec_loss 0.0291, lpips_loss 0.1744, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.9743, d_loss 0.5001, logits_real -0.0192, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[7150/20018] gen_loss 0.2589, rec_loss 0.0283, lpips_loss 0.1735, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.9472, d_loss 0.5001, logits_real -0.0189, logits_fake -0.0194,
Train Epoch: [5/10] Iters:[7160/20018] gen_loss 0.2539, rec_loss 0.0279, lpips_loss 0.1728, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 2.8471, d_loss 0.5001, logits_real -0.0183, logits_fake -0.0187,
Train Epoch: [5/10] Iters:[7170/20018] gen_loss 0.2514, rec_loss 0.0285, lpips_loss 0.1733, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.7603, d_loss 0.5001, logits_real -0.0175, logits_fake -0.0180,
Train Epoch: [5/10] Iters:[7180/20018] gen_loss 0.2503, rec_loss 0.0287, lpips_loss 0.1741, g_loss 0.0174, disc_weight 0.5000, disc_adaptive_weight 2.7401, d_loss 0.5001, logits_real -0.0169, logits_fake -0.0173,
Train Epoch: [5/10] Iters:[7190/20018] gen_loss 0.2524, rec_loss 0.0281, lpips_loss 0.1742, g_loss 0.0171, disc_weight 0.5000, disc_adaptive_weight 2.9156, d_loss 0.5001, logits_real -0.0167, logits_fake -0.0170,
Train Epoch: [5/10] Iters:[7200/20018] gen_loss 0.2543, rec_loss 0.0285, lpips_loss 0.1751, g_loss 0.0173, disc_weight 0.5000, disc_adaptive_weight 2.9375, d_loss 0.5001, logits_real -0.0168, logits_fake -0.0171,
Train Epoch: [5/10] Iters:[7210/20018] gen_loss 0.2568, rec_loss 0.0284, lpips_loss 0.1752, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.9812, d_loss 0.5001, logits_real -0.0173, logits_fake -0.0178,
Train Epoch: [5/10] Iters:[7220/20018] gen_loss 0.2594, rec_loss 0.0282, lpips_loss 0.1755, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 3.0285, d_loss 0.5000, logits_real -0.0180, logits_fake -0.0186,
Train Epoch: [5/10] Iters:[7230/20018] gen_loss 0.2616, rec_loss 0.0282, lpips_loss 0.1753, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 3.0737, d_loss 0.5001, logits_real -0.0185, logits_fake -0.0190,
Train Epoch: [5/10] Iters:[7240/20018] gen_loss 0.2606, rec_loss 0.0288, lpips_loss 0.1763, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.8936, d_loss 0.5000, logits_real -0.0187, logits_fake -0.0193,
Train Epoch: [5/10] Iters:[7250/20018] gen_loss 0.2595, rec_loss 0.0284, lpips_loss 0.1749, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.8775, d_loss 0.5000, logits_real -0.0189, logits_fake -0.0196,
Train Epoch: [5/10] Iters:[7260/20018] gen_loss 0.2612, rec_loss 0.0284, lpips_loss 0.1748, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.9205, d_loss 0.5000, logits_real -0.0191, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[7270/20018] gen_loss 0.2627, rec_loss 0.0281, lpips_loss 0.1748, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9721, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[7280/20018] gen_loss 0.2620, rec_loss 0.0279, lpips_loss 0.1746, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.9590, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0198,
Train Epoch: [5/10] Iters:[7290/20018] gen_loss 0.2623, rec_loss 0.0277, lpips_loss 0.1737, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.0359, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[7300/20018] gen_loss 0.2613, rec_loss 0.0276, lpips_loss 0.1738, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.0201, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0196,
Train Epoch: [5/10] Iters:[7310/20018] gen_loss 0.2583, rec_loss 0.0281, lpips_loss 0.1736, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.9291, d_loss 0.5001, logits_real -0.0191, logits_fake -0.0192,
Train Epoch: [5/10] Iters:[7320/20018] gen_loss 0.2555, rec_loss 0.0279, lpips_loss 0.1726, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 2.9502, d_loss 0.5001, logits_real -0.0184, logits_fake -0.0188,
Train Epoch: [5/10] Iters:[7330/20018] gen_loss 0.2549, rec_loss 0.0277, lpips_loss 0.1720, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.9403, d_loss 0.5001, logits_real -0.0185, logits_fake -0.0187,
Train Epoch: [5/10] Iters:[7340/20018] gen_loss 0.2555, rec_loss 0.0278, lpips_loss 0.1722, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.9734, d_loss 0.5001, logits_real -0.0184, logits_fake -0.0187,
Train Epoch: [5/10] Iters:[7350/20018] gen_loss 0.2602, rec_loss 0.0286, lpips_loss 0.1739, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 3.0699, d_loss 0.5002, logits_real -0.0187, logits_fake -0.0187,
Train Epoch: [5/10] Iters:[7360/20018] gen_loss 0.2649, rec_loss 0.0283, lpips_loss 0.1745, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 3.2393, d_loss 0.5002, logits_real -0.0190, logits_fake -0.0189,
Train Epoch: [5/10] Iters:[7370/20018] gen_loss 0.2677, rec_loss 0.0284, lpips_loss 0.1754, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 3.2520, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0194,
Train Epoch: [5/10] Iters:[7380/20018] gen_loss 0.2677, rec_loss 0.0286, lpips_loss 0.1761, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 3.2167, d_loss 0.5002, logits_real -0.0194, logits_fake -0.0195,
Train Epoch: [5/10] Iters:[7390/20018] gen_loss 0.2683, rec_loss 0.0287, lpips_loss 0.1769, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 3.1495, d_loss 0.5001, logits_real -0.0197, logits_fake -0.0199,
Train Epoch: [5/10] Iters:[7400/20018] gen_loss 0.2641, rec_loss 0.0281, lpips_loss 0.1748, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 3.0394, d_loss 0.5001, logits_real -0.0198, logits_fake -0.0202,
Train Epoch: [5/10] Iters:[7410/20018] gen_loss 0.2599, rec_loss 0.0277, lpips_loss 0.1732, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9258, d_loss 0.5001, logits_real -0.0198, logits_fake -0.0202,
Train Epoch: [5/10] Iters:[7420/20018] gen_loss 0.2592, rec_loss 0.0279, lpips_loss 0.1736, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.8787, d_loss 0.5000, logits_real -0.0195, logits_fake -0.0201,
Train Epoch: [5/10] Iters:[7430/20018] gen_loss 0.2579, rec_loss 0.0274, lpips_loss 0.1728, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.8474, d_loss 0.5000, logits_real -0.0198, logits_fake -0.0203,
Train Epoch: [5/10] Iters:[7440/20018] gen_loss 0.2564, rec_loss 0.0272, lpips_loss 0.1719, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.7985, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0204,
Train Epoch: [5/10] Iters:[7450/20018] gen_loss 0.2586, rec_loss 0.0273, lpips_loss 0.1733, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.7837, d_loss 0.5001, logits_real -0.0203, logits_fake -0.0206,
Train Epoch: [5/10] Iters:[7460/20018] gen_loss 0.2620, rec_loss 0.0276, lpips_loss 0.1742, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.8036, d_loss 0.5001, logits_real -0.0208, logits_fake -0.0213,
Train Epoch: [5/10] Iters:[7470/20018] gen_loss 0.2632, rec_loss 0.0279, lpips_loss 0.1743, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.8092, d_loss 0.5001, logits_real -0.0213, logits_fake -0.0217,
Train Epoch: [5/10] Iters:[7480/20018] gen_loss 0.2678, rec_loss 0.0289, lpips_loss 0.1754, g_loss 0.0219, disc_weight 0.5000, disc_adaptive_weight 2.9032, d_loss 0.5001, logits_real -0.0216, logits_fake -0.0218,
Train Epoch: [5/10] Iters:[7490/20018] gen_loss 0.2685, rec_loss 0.0291, lpips_loss 0.1754, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.9691, d_loss 0.5001, logits_real -0.0213, logits_fake -0.0214,
Train Epoch: [5/10] Iters:[7500/20018] gen_loss 0.2681, rec_loss 0.0291, lpips_loss 0.1763, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 3.0023, d_loss 0.5001, logits_real -0.0208, logits_fake -0.0209,
Train Epoch: [5/10] Iters:[7510/20018] gen_loss 0.2649, rec_loss 0.0288, lpips_loss 0.1766, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9254, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0204,
Train Epoch: [5/10] Iters:[7520/20018] gen_loss 0.2623, rec_loss 0.0285, lpips_loss 0.1755, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.8600, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0204,
Train Epoch: [5/10] Iters:[7530/20018] gen_loss 0.2590, rec_loss 0.0277, lpips_loss 0.1744, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.8050, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0203,
Train Epoch: [5/10] Iters:[7540/20018] gen_loss 0.2578, rec_loss 0.0276, lpips_loss 0.1743, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.7370, d_loss 0.5001, logits_real -0.0201, logits_fake -0.0205,
Train Epoch: [5/10] Iters:[7550/20018] gen_loss 0.2566, rec_loss 0.0273, lpips_loss 0.1729, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.7348, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0206,
Train Epoch: [5/10] Iters:[7560/20018] gen_loss 0.2583, rec_loss 0.0278, lpips_loss 0.1739, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.7818, d_loss 0.5001, logits_real -0.0201, logits_fake -0.0204,
Train Epoch: [5/10] Iters:[7570/20018] gen_loss 0.2600, rec_loss 0.0277, lpips_loss 0.1747, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.8730, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0199,
Train Epoch: [5/10] Iters:[7580/20018] gen_loss 0.2622, rec_loss 0.0280, lpips_loss 0.1751, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.9965, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[7590/20018] gen_loss 0.2644, rec_loss 0.0282, lpips_loss 0.1758, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.0655, d_loss 0.5001, logits_real -0.0194, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[7600/20018] gen_loss 0.2668, rec_loss 0.0285, lpips_loss 0.1758, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.1183, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0199,
Train Epoch: [5/10] Iters:[7610/20018] gen_loss 0.2690, rec_loss 0.0286, lpips_loss 0.1750, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 3.1691, d_loss 0.5001, logits_real -0.0201, logits_fake -0.0204,
Train Epoch: [5/10] Iters:[7620/20018] gen_loss 0.2709, rec_loss 0.0292, lpips_loss 0.1758, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 3.1015, d_loss 0.5001, logits_real -0.0206, logits_fake -0.0209,
Train Epoch: [5/10] Iters:[7630/20018] gen_loss 0.2693, rec_loss 0.0290, lpips_loss 0.1754, g_loss 0.0222, disc_weight 0.5000, disc_adaptive_weight 2.9310, d_loss 0.5001, logits_real -0.0213, logits_fake -0.0217,
Train Epoch: [5/10] Iters:[7640/20018] gen_loss 0.2678, rec_loss 0.0284, lpips_loss 0.1740, g_loss 0.0225, disc_weight 0.5000, disc_adaptive_weight 2.8974, d_loss 0.5001, logits_real -0.0218, logits_fake -0.0222,
Train Epoch: [5/10] Iters:[7650/20018] gen_loss 0.2661, rec_loss 0.0279, lpips_loss 0.1735, g_loss 0.0228, disc_weight 0.5000, disc_adaptive_weight 2.8404, d_loss 0.5001, logits_real -0.0222, logits_fake -0.0225,
Train Epoch: [5/10] Iters:[7660/20018] gen_loss 0.2621, rec_loss 0.0276, lpips_loss 0.1729, g_loss 0.0226, disc_weight 0.5000, disc_adaptive_weight 2.7184, d_loss 0.5001, logits_real -0.0220, logits_fake -0.0225,
Train Epoch: [5/10] Iters:[7670/20018] gen_loss 0.2593, rec_loss 0.0269, lpips_loss 0.1707, g_loss 0.0224, disc_weight 0.5000, disc_adaptive_weight 2.7481, d_loss 0.5000, logits_real -0.0217, logits_fake -0.0223,
Train Epoch: [5/10] Iters:[7680/20018] gen_loss 0.2610, rec_loss 0.0268, lpips_loss 0.1713, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.8466, d_loss 0.5001, logits_real -0.0216, logits_fake -0.0221,
Train Epoch: [5/10] Iters:[7690/20018] gen_loss 0.2608, rec_loss 0.0272, lpips_loss 0.1722, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.8341, d_loss 0.5001, logits_real -0.0213, logits_fake -0.0217,
Train Epoch: [5/10] Iters:[7700/20018] gen_loss 0.2602, rec_loss 0.0276, lpips_loss 0.1721, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.8266, d_loss 0.5001, logits_real -0.0211, logits_fake -0.0214,
Train Epoch: [5/10] Iters:[7710/20018] gen_loss 0.2621, rec_loss 0.0280, lpips_loss 0.1726, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 2.8874, d_loss 0.5001, logits_real -0.0210, logits_fake -0.0213,
Train Epoch: [5/10] Iters:[7720/20018] gen_loss 0.2630, rec_loss 0.0282, lpips_loss 0.1735, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 2.9238, d_loss 0.5002, logits_real -0.0210, logits_fake -0.0209,
Train Epoch: [5/10] Iters:[7730/20018] gen_loss 0.2635, rec_loss 0.0287, lpips_loss 0.1740, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.9759, d_loss 0.5002, logits_real -0.0204, logits_fake -0.0204,
Train Epoch: [5/10] Iters:[7740/20018] gen_loss 0.2641, rec_loss 0.0288, lpips_loss 0.1751, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.9630, d_loss 0.5002, logits_real -0.0200, logits_fake -0.0199,
Train Epoch: [5/10] Iters:[7750/20018] gen_loss 0.2661, rec_loss 0.0291, lpips_loss 0.1755, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.1211, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0195,
Train Epoch: [5/10] Iters:[7760/20018] gen_loss 0.2650, rec_loss 0.0289, lpips_loss 0.1755, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 3.1567, d_loss 0.5002, logits_real -0.0189, logits_fake -0.0190,
Train Epoch: [5/10] Iters:[7770/20018] gen_loss 0.2629, rec_loss 0.0287, lpips_loss 0.1751, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 3.1324, d_loss 0.5001, logits_real -0.0184, logits_fake -0.0187,
Train Epoch: [5/10] Iters:[7780/20018] gen_loss 0.2601, rec_loss 0.0281, lpips_loss 0.1736, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 3.0704, d_loss 0.5001, logits_real -0.0186, logits_fake -0.0189,
Train Epoch: [5/10] Iters:[7790/20018] gen_loss 0.2610, rec_loss 0.0280, lpips_loss 0.1731, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 3.1481, d_loss 0.5001, logits_real -0.0187, logits_fake -0.0190,
Train Epoch: [5/10] Iters:[7800/20018] gen_loss 0.2604, rec_loss 0.0278, lpips_loss 0.1739, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 3.0778, d_loss 0.5001, logits_real -0.0185, logits_fake -0.0189,
Train Epoch: [5/10] Iters:[7810/20018] gen_loss 0.2592, rec_loss 0.0281, lpips_loss 0.1740, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 3.0126, d_loss 0.5001, logits_real -0.0185, logits_fake -0.0187,
Train Epoch: [5/10] Iters:[7820/20018] gen_loss 0.2594, rec_loss 0.0282, lpips_loss 0.1742, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 3.0133, d_loss 0.5002, logits_real -0.0187, logits_fake -0.0188,
Train Epoch: [5/10] Iters:[7830/20018] gen_loss 0.2604, rec_loss 0.0288, lpips_loss 0.1753, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 3.0363, d_loss 0.5001, logits_real -0.0182, logits_fake -0.0184,
Train Epoch: [5/10] Iters:[7840/20018] gen_loss 0.2566, rec_loss 0.0285, lpips_loss 0.1744, g_loss 0.0181, disc_weight 0.5000, disc_adaptive_weight 2.9603, d_loss 0.5001, logits_real -0.0177, logits_fake -0.0181,
Train Epoch: [5/10] Iters:[7850/20018] gen_loss 0.2543, rec_loss 0.0287, lpips_loss 0.1739, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.8610, d_loss 0.5001, logits_real -0.0178, logits_fake -0.0180,
Train Epoch: [5/10] Iters:[7860/20018] gen_loss 0.2564, rec_loss 0.0295, lpips_loss 0.1759, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.8357, d_loss 0.5001, logits_real -0.0175, logits_fake -0.0179,
Train Epoch: [5/10] Iters:[7870/20018] gen_loss 0.2546, rec_loss 0.0290, lpips_loss 0.1760, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.7610, d_loss 0.5001, logits_real -0.0172, logits_fake -0.0177,
Train Epoch: [5/10] Iters:[7880/20018] gen_loss 0.2527, rec_loss 0.0286, lpips_loss 0.1760, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.6680, d_loss 0.5001, logits_real -0.0174, logits_fake -0.0178,
Train Epoch: [5/10] Iters:[7890/20018] gen_loss 0.2532, rec_loss 0.0288, lpips_loss 0.1766, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.6049, d_loss 0.5001, logits_real -0.0178, logits_fake -0.0183,
Train Epoch: [5/10] Iters:[7900/20018] gen_loss 0.2544, rec_loss 0.0286, lpips_loss 0.1770, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.6488, d_loss 0.5001, logits_real -0.0179, logits_fake -0.0181,
Train Epoch: [5/10] Iters:[7910/20018] gen_loss 0.2521, rec_loss 0.0275, lpips_loss 0.1752, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.6729, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0182,
Train Epoch: [5/10] Iters:[7920/20018] gen_loss 0.2519, rec_loss 0.0281, lpips_loss 0.1757, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.6649, d_loss 0.5001, logits_real -0.0176, logits_fake -0.0179,
Train Epoch: [5/10] Iters:[7930/20018] gen_loss 0.2519, rec_loss 0.0282, lpips_loss 0.1762, g_loss 0.0175, disc_weight 0.5000, disc_adaptive_weight 2.7006, d_loss 0.5001, logits_real -0.0170, logits_fake -0.0174,
Train Epoch: [5/10] Iters:[7940/20018] gen_loss 0.2520, rec_loss 0.0278, lpips_loss 0.1760, g_loss 0.0172, disc_weight 0.5000, disc_adaptive_weight 2.7828, d_loss 0.5001, logits_real -0.0168, logits_fake -0.0171,
Train Epoch: [5/10] Iters:[7950/20018] gen_loss 0.2502, rec_loss 0.0275, lpips_loss 0.1753, g_loss 0.0173, disc_weight 0.5000, disc_adaptive_weight 2.7276, d_loss 0.5001, logits_real -0.0171, logits_fake -0.0174,
Train Epoch: [5/10] Iters:[7960/20018] gen_loss 0.2531, rec_loss 0.0274, lpips_loss 0.1749, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.8220, d_loss 0.5001, logits_real -0.0175, logits_fake -0.0179,
Train Epoch: [5/10] Iters:[7970/20018] gen_loss 0.2557, rec_loss 0.0269, lpips_loss 0.1745, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 2.8989, d_loss 0.5001, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [5/10] Iters:[7980/20018] gen_loss 0.2576, rec_loss 0.0267, lpips_loss 0.1745, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.9150, d_loss 0.5002, logits_real -0.0192, logits_fake -0.0193,
Train Epoch: [5/10] Iters:[7990/20018] gen_loss 0.2604, rec_loss 0.0268, lpips_loss 0.1749, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.9883, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0195,
Train Epoch: [5/10] Iters:[8000/20018] gen_loss 0.2606, rec_loss 0.0269, lpips_loss 0.1746, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 3.0083, d_loss 0.5001, logits_real -0.0194, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[8010/20018] gen_loss 0.2576, rec_loss 0.0266, lpips_loss 0.1743, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.8942, d_loss 0.5001, logits_real -0.0194, logits_fake -0.0197,
Train Epoch: [5/10] Iters:[8020/20018] gen_loss 0.2589, rec_loss 0.0270, lpips_loss 0.1746, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.9623, d_loss 0.5001, logits_real -0.0191, logits_fake -0.0194,
Train Epoch: [5/10] Iters:[8030/20018] gen_loss 0.2553, rec_loss 0.0268, lpips_loss 0.1726, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.9194, d_loss 0.5001, logits_real -0.0189, logits_fake -0.0193,
Train Epoch: [5/10] Iters:[8040/20018] gen_loss 0.2528, rec_loss 0.0267, lpips_loss 0.1721, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8383, d_loss 0.5001, logits_real -0.0188, logits_fake -0.0192,
Train Epoch: [5/10] Iters:[8050/20018] gen_loss 0.2530, rec_loss 0.0268, lpips_loss 0.1729, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.7916, d_loss 0.5001, logits_real -0.0187, logits_fake -0.0192,
Train Epoch: [5/10] Iters:[8060/20018] gen_loss 0.2568, rec_loss 0.0276, lpips_loss 0.1734, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.9311, d_loss 0.5001, logits_real -0.0189, logits_fake -0.0193,
