dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 8192
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 15
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_True_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5-5.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_8192_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_refinement_True_15
saver_name_pre: wasserstein_vq_refinement_True_15_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/15] Iters:[10/20018] gen_loss 0.6077, rec_loss 0.0225, lpips_loss 0.1724, g_loss 0.1985, disc_weight 0.5000, disc_adaptive_weight 2.1045, d_loss 2.5329, logits_real -0.1890, logits_fake -0.2031,
Train Epoch: [5/15] Iters:[18970/20018] gen_loss 0.2588, rec_loss 0.0274, lpips_loss 0.1740, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.9136, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[18980/20018] gen_loss 0.2596, rec_loss 0.0280, lpips_loss 0.1739, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.8828, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[18990/20018] gen_loss 0.2616, rec_loss 0.0288, lpips_loss 0.1740, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9348, d_loss 0.5001, logits_real -0.0198, logits_fake -0.0203,
Train Epoch: [5/15] Iters:[19000/20018] gen_loss 0.2610, rec_loss 0.0286, lpips_loss 0.1729, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.9008, d_loss 0.5000, logits_real -0.0201, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19010/20018] gen_loss 0.2632, rec_loss 0.0295, lpips_loss 0.1741, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.8582, d_loss 0.5001, logits_real -0.0203, logits_fake -0.0207,
Train Epoch: [5/15] Iters:[19020/20018] gen_loss 0.2645, rec_loss 0.0294, lpips_loss 0.1753, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.8953, d_loss 0.5000, logits_real -0.0198, logits_fake -0.0204,
Train Epoch: [5/15] Iters:[19030/20018] gen_loss 0.2652, rec_loss 0.0293, lpips_loss 0.1756, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.9588, d_loss 0.5000, logits_real -0.0199, logits_fake -0.0204,
Train Epoch: [5/15] Iters:[19040/20018] gen_loss 0.2633, rec_loss 0.0290, lpips_loss 0.1751, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8914, d_loss 0.5000, logits_real -0.0197, logits_fake -0.0202,
Train Epoch: [5/15] Iters:[19050/20018] gen_loss 0.2633, rec_loss 0.0290, lpips_loss 0.1761, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.8666, d_loss 0.5001, logits_real -0.0199, logits_fake -0.0204,
Train Epoch: [5/15] Iters:[19060/20018] gen_loss 0.2619, rec_loss 0.0282, lpips_loss 0.1751, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8696, d_loss 0.5000, logits_real -0.0201, logits_fake -0.0207,
Train Epoch: [5/15] Iters:[19070/20018] gen_loss 0.2616, rec_loss 0.0284, lpips_loss 0.1745, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.8229, d_loss 0.5001, logits_real -0.0205, logits_fake -0.0209,
Train Epoch: [5/15] Iters:[19080/20018] gen_loss 0.2610, rec_loss 0.0283, lpips_loss 0.1744, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.7891, d_loss 0.5001, logits_real -0.0205, logits_fake -0.0209,
Train Epoch: [5/15] Iters:[19090/20018] gen_loss 0.2610, rec_loss 0.0288, lpips_loss 0.1754, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.7643, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19100/20018] gen_loss 0.2611, rec_loss 0.0295, lpips_loss 0.1762, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.7774, d_loss 0.5001, logits_real -0.0196, logits_fake -0.0198,
Train Epoch: [5/15] Iters:[19110/20018] gen_loss 0.2602, rec_loss 0.0301, lpips_loss 0.1764, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8017, d_loss 0.5002, logits_real -0.0191, logits_fake -0.0190,
Train Epoch: [5/15] Iters:[19120/20018] gen_loss 0.2599, rec_loss 0.0303, lpips_loss 0.1771, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.8503, d_loss 0.5001, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [5/15] Iters:[19130/20018] gen_loss 0.2580, rec_loss 0.0301, lpips_loss 0.1769, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.8099, d_loss 0.5001, logits_real -0.0182, logits_fake -0.0184,
Train Epoch: [5/15] Iters:[19140/20018] gen_loss 0.2580, rec_loss 0.0297, lpips_loss 0.1759, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.8412, d_loss 0.5001, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [5/15] Iters:[19150/20018] gen_loss 0.2585, rec_loss 0.0293, lpips_loss 0.1760, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.8195, d_loss 0.5001, logits_real -0.0186, logits_fake -0.0189,
Train Epoch: [5/15] Iters:[19160/20018] gen_loss 0.2585, rec_loss 0.0286, lpips_loss 0.1751, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8314, d_loss 0.5001, logits_real -0.0189, logits_fake -0.0194,
Train Epoch: [5/15] Iters:[19170/20018] gen_loss 0.2563, rec_loss 0.0279, lpips_loss 0.1738, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.7726, d_loss 0.5001, logits_real -0.0194, logits_fake -0.0196,
Train Epoch: [5/15] Iters:[19180/20018] gen_loss 0.2555, rec_loss 0.0274, lpips_loss 0.1740, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.7807, d_loss 0.5001, logits_real -0.0191, logits_fake -0.0193,
Train Epoch: [5/15] Iters:[19190/20018] gen_loss 0.2549, rec_loss 0.0270, lpips_loss 0.1743, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8178, d_loss 0.5001, logits_real -0.0189, logits_fake -0.0191,
Train Epoch: [5/15] Iters:[19200/20018] gen_loss 0.2554, rec_loss 0.0271, lpips_loss 0.1741, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.8945, d_loss 0.5001, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [5/15] Iters:[19210/20018] gen_loss 0.2540, rec_loss 0.0270, lpips_loss 0.1746, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.8531, d_loss 0.5001, logits_real -0.0182, logits_fake -0.0185,
Train Epoch: [5/15] Iters:[19220/20018] gen_loss 0.2535, rec_loss 0.0274, lpips_loss 0.1753, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.8348, d_loss 0.5001, logits_real -0.0176, logits_fake -0.0181,
Train Epoch: [5/15] Iters:[19230/20018] gen_loss 0.2545, rec_loss 0.0280, lpips_loss 0.1753, g_loss 0.0176, disc_weight 0.5000, disc_adaptive_weight 2.9247, d_loss 0.5000, logits_real -0.0174, logits_fake -0.0180,
Train Epoch: [5/15] Iters:[19240/20018] gen_loss 0.2531, rec_loss 0.0278, lpips_loss 0.1750, g_loss 0.0175, disc_weight 0.5000, disc_adaptive_weight 2.8931, d_loss 0.5000, logits_real -0.0172, logits_fake -0.0179,
Train Epoch: [5/15] Iters:[19250/20018] gen_loss 0.2513, rec_loss 0.0276, lpips_loss 0.1744, g_loss 0.0174, disc_weight 0.5000, disc_adaptive_weight 2.8502, d_loss 0.5000, logits_real -0.0170, logits_fake -0.0178,
Train Epoch: [5/15] Iters:[19260/20018] gen_loss 0.2519, rec_loss 0.0281, lpips_loss 0.1748, g_loss 0.0171, disc_weight 0.5000, disc_adaptive_weight 2.8806, d_loss 0.5000, logits_real -0.0166, logits_fake -0.0175,
Train Epoch: [5/15] Iters:[19270/20018] gen_loss 0.2528, rec_loss 0.0283, lpips_loss 0.1753, g_loss 0.0170, disc_weight 0.5000, disc_adaptive_weight 2.9009, d_loss 0.5000, logits_real -0.0163, logits_fake -0.0172,
Train Epoch: [5/15] Iters:[19280/20018] gen_loss 0.2511, rec_loss 0.0277, lpips_loss 0.1745, g_loss 0.0172, disc_weight 0.5000, disc_adaptive_weight 2.8454, d_loss 0.4999, logits_real -0.0163, logits_fake -0.0174,
Train Epoch: [5/15] Iters:[19290/20018] gen_loss 0.2519, rec_loss 0.0279, lpips_loss 0.1745, g_loss 0.0173, disc_weight 0.5000, disc_adaptive_weight 2.8566, d_loss 0.5000, logits_real -0.0167, logits_fake -0.0173,
Train Epoch: [5/15] Iters:[19300/20018] gen_loss 0.2504, rec_loss 0.0275, lpips_loss 0.1740, g_loss 0.0177, disc_weight 0.5000, disc_adaptive_weight 2.7700, d_loss 0.5001, logits_real -0.0172, logits_fake -0.0176,
Train Epoch: [5/15] Iters:[19310/20018] gen_loss 0.2514, rec_loss 0.0275, lpips_loss 0.1743, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 2.7262, d_loss 0.5002, logits_real -0.0183, logits_fake -0.0184,
Train Epoch: [5/15] Iters:[19320/20018] gen_loss 0.2538, rec_loss 0.0273, lpips_loss 0.1738, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.7864, d_loss 0.5001, logits_real -0.0190, logits_fake -0.0194,
Train Epoch: [5/15] Iters:[19330/20018] gen_loss 0.2568, rec_loss 0.0271, lpips_loss 0.1737, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.7900, d_loss 0.5002, logits_real -0.0200, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[19340/20018] gen_loss 0.2576, rec_loss 0.0271, lpips_loss 0.1735, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.7629, d_loss 0.5001, logits_real -0.0205, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19350/20018] gen_loss 0.2621, rec_loss 0.0275, lpips_loss 0.1736, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.8825, d_loss 0.5001, logits_real -0.0209, logits_fake -0.0213,
Train Epoch: [5/15] Iters:[19360/20018] gen_loss 0.2650, rec_loss 0.0277, lpips_loss 0.1738, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.9759, d_loss 0.5000, logits_real -0.0208, logits_fake -0.0215,
Train Epoch: [5/15] Iters:[19370/20018] gen_loss 0.2668, rec_loss 0.0277, lpips_loss 0.1735, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 3.0247, d_loss 0.5001, logits_real -0.0214, logits_fake -0.0216,
Train Epoch: [5/15] Iters:[19380/20018] gen_loss 0.2670, rec_loss 0.0285, lpips_loss 0.1734, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 3.0075, d_loss 0.5001, logits_real -0.0214, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19390/20018] gen_loss 0.2686, rec_loss 0.0291, lpips_loss 0.1747, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 3.0409, d_loss 0.5001, logits_real -0.0209, logits_fake -0.0212,
Train Epoch: [5/15] Iters:[19400/20018] gen_loss 0.2665, rec_loss 0.0295, lpips_loss 0.1746, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.9659, d_loss 0.5002, logits_real -0.0207, logits_fake -0.0208,
Train Epoch: [5/15] Iters:[19410/20018] gen_loss 0.2645, rec_loss 0.0293, lpips_loss 0.1750, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.9016, d_loss 0.5002, logits_real -0.0206, logits_fake -0.0205,
Train Epoch: [5/15] Iters:[19420/20018] gen_loss 0.2608, rec_loss 0.0292, lpips_loss 0.1750, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.7840, d_loss 0.5002, logits_real -0.0201, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[19430/20018] gen_loss 0.2591, rec_loss 0.0290, lpips_loss 0.1753, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.7914, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0195,
Train Epoch: [5/15] Iters:[19440/20018] gen_loss 0.2562, rec_loss 0.0284, lpips_loss 0.1737, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.7322, d_loss 0.5001, logits_real -0.0197, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[19450/20018] gen_loss 0.2574, rec_loss 0.0280, lpips_loss 0.1743, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.7472, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0205,
Train Epoch: [5/15] Iters:[19460/20018] gen_loss 0.2596, rec_loss 0.0278, lpips_loss 0.1733, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.8263, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0207,
Train Epoch: [5/15] Iters:[19470/20018] gen_loss 0.2624, rec_loss 0.0277, lpips_loss 0.1742, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.8400, d_loss 0.5000, logits_real -0.0208, logits_fake -0.0213,
Train Epoch: [5/15] Iters:[19480/20018] gen_loss 0.2655, rec_loss 0.0280, lpips_loss 0.1756, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.8168, d_loss 0.5000, logits_real -0.0212, logits_fake -0.0219,
Train Epoch: [5/15] Iters:[19490/20018] gen_loss 0.2670, rec_loss 0.0279, lpips_loss 0.1757, g_loss 0.0222, disc_weight 0.5000, disc_adaptive_weight 2.8623, d_loss 0.5000, logits_real -0.0214, logits_fake -0.0220,
Train Epoch: [5/15] Iters:[19500/20018] gen_loss 0.2684, rec_loss 0.0284, lpips_loss 0.1766, g_loss 0.0221, disc_weight 0.5000, disc_adaptive_weight 2.8644, d_loss 0.5001, logits_real -0.0211, logits_fake -0.0216,
Train Epoch: [5/15] Iters:[19510/20018] gen_loss 0.2660, rec_loss 0.0283, lpips_loss 0.1765, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.7864, d_loss 0.5000, logits_real -0.0211, logits_fake -0.0219,
Train Epoch: [5/15] Iters:[19520/20018] gen_loss 0.2657, rec_loss 0.0282, lpips_loss 0.1761, g_loss 0.0219, disc_weight 0.5000, disc_adaptive_weight 2.7981, d_loss 0.5000, logits_real -0.0211, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19530/20018] gen_loss 0.2649, rec_loss 0.0280, lpips_loss 0.1747, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.8660, d_loss 0.5001, logits_real -0.0209, logits_fake -0.0214,
Train Epoch: [5/15] Iters:[19540/20018] gen_loss 0.2659, rec_loss 0.0284, lpips_loss 0.1754, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.8682, d_loss 0.5001, logits_real -0.0209, logits_fake -0.0213,
Train Epoch: [5/15] Iters:[19550/20018] gen_loss 0.2647, rec_loss 0.0276, lpips_loss 0.1740, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.9183, d_loss 0.5000, logits_real -0.0211, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19560/20018] gen_loss 0.2660, rec_loss 0.0275, lpips_loss 0.1742, g_loss 0.0218, disc_weight 0.5000, disc_adaptive_weight 2.9471, d_loss 0.5001, logits_real -0.0215, logits_fake -0.0219,
Train Epoch: [5/15] Iters:[19570/20018] gen_loss 0.2649, rec_loss 0.0277, lpips_loss 0.1738, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.9250, d_loss 0.5001, logits_real -0.0213, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19580/20018] gen_loss 0.2662, rec_loss 0.0277, lpips_loss 0.1744, g_loss 0.0217, disc_weight 0.5000, disc_adaptive_weight 2.9633, d_loss 0.5001, logits_real -0.0215, logits_fake -0.0218,
Train Epoch: [5/15] Iters:[19590/20018] gen_loss 0.2666, rec_loss 0.0277, lpips_loss 0.1750, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.9603, d_loss 0.5001, logits_real -0.0215, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19600/20018] gen_loss 0.2665, rec_loss 0.0282, lpips_loss 0.1756, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.9315, d_loss 0.5001, logits_real -0.0212, logits_fake -0.0213,
Train Epoch: [5/15] Iters:[19610/20018] gen_loss 0.2658, rec_loss 0.0290, lpips_loss 0.1759, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.8739, d_loss 0.5001, logits_real -0.0208, logits_fake -0.0211,
Train Epoch: [5/15] Iters:[19620/20018] gen_loss 0.2650, rec_loss 0.0290, lpips_loss 0.1757, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.8531, d_loss 0.5001, logits_real -0.0208, logits_fake -0.0212,
Train Epoch: [5/15] Iters:[19630/20018] gen_loss 0.2628, rec_loss 0.0291, lpips_loss 0.1758, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.7310, d_loss 0.5000, logits_real -0.0206, logits_fake -0.0213,
Train Epoch: [5/15] Iters:[19640/20018] gen_loss 0.2608, rec_loss 0.0287, lpips_loss 0.1738, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.7261, d_loss 0.5000, logits_real -0.0209, logits_fake -0.0216,
Train Epoch: [5/15] Iters:[19650/20018] gen_loss 0.2621, rec_loss 0.0289, lpips_loss 0.1748, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.7196, d_loss 0.5000, logits_real -0.0209, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19660/20018] gen_loss 0.2614, rec_loss 0.0286, lpips_loss 0.1749, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.7119, d_loss 0.5000, logits_real -0.0208, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19670/20018] gen_loss 0.2629, rec_loss 0.0290, lpips_loss 0.1752, g_loss 0.0213, disc_weight 0.5000, disc_adaptive_weight 2.7412, d_loss 0.5000, logits_real -0.0208, logits_fake -0.0217,
Train Epoch: [5/15] Iters:[19680/20018] gen_loss 0.2635, rec_loss 0.0292, lpips_loss 0.1754, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.7950, d_loss 0.5000, logits_real -0.0208, logits_fake -0.0214,
Train Epoch: [5/15] Iters:[19690/20018] gen_loss 0.2640, rec_loss 0.0295, lpips_loss 0.1764, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.7737, d_loss 0.5001, logits_real -0.0205, logits_fake -0.0210,
Train Epoch: [5/15] Iters:[19700/20018] gen_loss 0.2635, rec_loss 0.0293, lpips_loss 0.1754, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.8215, d_loss 0.5000, logits_real -0.0203, logits_fake -0.0208,
Train Epoch: [5/15] Iters:[19710/20018] gen_loss 0.2646, rec_loss 0.0290, lpips_loss 0.1746, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.9154, d_loss 0.5001, logits_real -0.0203, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19720/20018] gen_loss 0.2640, rec_loss 0.0284, lpips_loss 0.1733, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.9915, d_loss 0.5001, logits_real -0.0204, logits_fake -0.0205,
Train Epoch: [5/15] Iters:[19730/20018] gen_loss 0.2658, rec_loss 0.0278, lpips_loss 0.1730, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 3.0647, d_loss 0.5002, logits_real -0.0204, logits_fake -0.0205,
Train Epoch: [5/15] Iters:[19740/20018] gen_loss 0.2663, rec_loss 0.0279, lpips_loss 0.1734, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 3.0740, d_loss 0.5002, logits_real -0.0206, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19750/20018] gen_loss 0.2653, rec_loss 0.0279, lpips_loss 0.1738, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 3.0116, d_loss 0.5002, logits_real -0.0209, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19760/20018] gen_loss 0.2656, rec_loss 0.0281, lpips_loss 0.1737, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 3.0241, d_loss 0.5003, logits_real -0.0209, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19770/20018] gen_loss 0.2647, rec_loss 0.0285, lpips_loss 0.1751, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.9280, d_loss 0.5002, logits_real -0.0204, logits_fake -0.0204,
Train Epoch: [5/15] Iters:[19780/20018] gen_loss 0.2610, rec_loss 0.0286, lpips_loss 0.1744, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.8569, d_loss 0.5001, logits_real -0.0201, logits_fake -0.0202,
Train Epoch: [5/15] Iters:[19790/20018] gen_loss 0.2608, rec_loss 0.0284, lpips_loss 0.1741, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.9083, d_loss 0.5000, logits_real -0.0195, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[19800/20018] gen_loss 0.2589, rec_loss 0.0281, lpips_loss 0.1734, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.8999, d_loss 0.5000, logits_real -0.0191, logits_fake -0.0197,
Train Epoch: [5/15] Iters:[19810/20018] gen_loss 0.2575, rec_loss 0.0277, lpips_loss 0.1741, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.8622, d_loss 0.5001, logits_real -0.0190, logits_fake -0.0194,
Train Epoch: [5/15] Iters:[19820/20018] gen_loss 0.2575, rec_loss 0.0274, lpips_loss 0.1739, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8982, d_loss 0.5001, logits_real -0.0191, logits_fake -0.0195,
Train Epoch: [5/15] Iters:[19830/20018] gen_loss 0.2581, rec_loss 0.0275, lpips_loss 0.1738, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.8823, d_loss 0.5001, logits_real -0.0195, logits_fake -0.0197,
Train Epoch: [5/15] Iters:[19840/20018] gen_loss 0.2597, rec_loss 0.0280, lpips_loss 0.1742, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.8843, d_loss 0.5001, logits_real -0.0198, logits_fake -0.0200,
Train Epoch: [5/15] Iters:[19850/20018] gen_loss 0.2630, rec_loss 0.0287, lpips_loss 0.1761, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.8838, d_loss 0.5001, logits_real -0.0200, logits_fake -0.0201,
Train Epoch: [5/15] Iters:[19860/20018] gen_loss 0.2624, rec_loss 0.0286, lpips_loss 0.1751, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8593, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0205,
Train Epoch: [5/15] Iters:[19870/20018] gen_loss 0.2609, rec_loss 0.0282, lpips_loss 0.1746, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.8224, d_loss 0.5001, logits_real -0.0203, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19880/20018] gen_loss 0.2596, rec_loss 0.0278, lpips_loss 0.1743, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.7757, d_loss 0.5001, logits_real -0.0203, logits_fake -0.0207,
Train Epoch: [5/15] Iters:[19890/20018] gen_loss 0.2582, rec_loss 0.0275, lpips_loss 0.1739, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.7488, d_loss 0.5001, logits_real -0.0202, logits_fake -0.0206,
Train Epoch: [5/15] Iters:[19900/20018] gen_loss 0.2550, rec_loss 0.0267, lpips_loss 0.1725, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.7448, d_loss 0.5001, logits_real -0.0201, logits_fake -0.0205,
Train Epoch: [5/15] Iters:[19910/20018] gen_loss 0.2538, rec_loss 0.0270, lpips_loss 0.1731, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.7321, d_loss 0.5001, logits_real -0.0194, logits_fake -0.0199,
Train Epoch: [5/15] Iters:[19920/20018] gen_loss 0.2529, rec_loss 0.0273, lpips_loss 0.1727, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.7778, d_loss 0.5001, logits_real -0.0186, logits_fake -0.0191,
Train Epoch: [5/15] Iters:[19930/20018] gen_loss 0.2521, rec_loss 0.0277, lpips_loss 0.1731, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 2.7936, d_loss 0.5001, logits_real -0.0180, logits_fake -0.0182,
Train Epoch: [5/15] Iters:[19940/20018] gen_loss 0.2506, rec_loss 0.0281, lpips_loss 0.1734, g_loss 0.0174, disc_weight 0.5000, disc_adaptive_weight 2.8208, d_loss 0.5001, logits_real -0.0170, logits_fake -0.0174,
Train Epoch: [5/15] Iters:[19950/20018] gen_loss 0.2501, rec_loss 0.0282, lpips_loss 0.1732, g_loss 0.0171, disc_weight 0.5000, disc_adaptive_weight 2.8410, d_loss 0.5001, logits_real -0.0166, logits_fake -0.0170,
Train Epoch: [5/15] Iters:[19960/20018] gen_loss 0.2477, rec_loss 0.0281, lpips_loss 0.1720, g_loss 0.0169, disc_weight 0.5000, disc_adaptive_weight 2.8097, d_loss 0.5001, logits_real -0.0165, logits_fake -0.0168,
