dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 4096
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: transplant
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Transplant/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Transplant/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Transplant/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Transplant/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Transplant/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_4096_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_transplant_True
saver_name_pre: wasserstein_vq_transplant_True_ImageNet_model_4096_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
Downloading vgg_lpips model from https://heibox.uni-heidelberg.de/f/607503859c864bc1b30b/?dl=1 to /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/5] Iters:[10/20018] transplant_loss 3.3394, rec_loss 0.4752, p_loss 0.7429, quant_error1 0.5420, quant_error 0.8228, utilization 0.7390, perplexity 1880.7219,
Train Epoch: [5/5] Iters:[12720/20018] transplant_loss 0.9246, rec_loss 0.0271, p_loss 0.1854, quant_error1 0.2754, quant_error 0.2305, utilization 0.9994, perplexity 3067.7925,
Train Epoch: [5/5] Iters:[12730/20018] transplant_loss 0.9170, rec_loss 0.0267, p_loss 0.1846, quant_error1 0.2728, quant_error 0.2284, utilization 0.9993, perplexity 3057.1151,
Train Epoch: [5/5] Iters:[12740/20018] transplant_loss 0.9182, rec_loss 0.0269, p_loss 0.1848, quant_error1 0.2732, quant_error 0.2286, utilization 0.9993, perplexity 3066.4237,
Train Epoch: [5/5] Iters:[12750/20018] transplant_loss 0.9214, rec_loss 0.0268, p_loss 0.1859, quant_error1 0.2740, quant_error 0.2290, utilization 0.9994, perplexity 3058.9743,
Train Epoch: [5/5] Iters:[12760/20018] transplant_loss 0.9186, rec_loss 0.0267, p_loss 0.1862, quant_error1 0.2725, quant_error 0.2278, utilization 0.9994, perplexity 3059.5193,
Train Epoch: [5/5] Iters:[12770/20018] transplant_loss 0.9175, rec_loss 0.0264, p_loss 0.1861, quant_error1 0.2724, quant_error 0.2280, utilization 0.9994, perplexity 3063.9649,
Train Epoch: [5/5] Iters:[12780/20018] transplant_loss 0.9211, rec_loss 0.0265, p_loss 0.1865, quant_error1 0.2738, quant_error 0.2290, utilization 0.9994, perplexity 3063.1155,
Train Epoch: [5/5] Iters:[12790/20018] transplant_loss 0.9313, rec_loss 0.0268, p_loss 0.1881, quant_error1 0.2773, quant_error 0.2318, utilization 0.9995, perplexity 3066.0106,
Train Epoch: [5/5] Iters:[12800/20018] transplant_loss 0.9200, rec_loss 0.0263, p_loss 0.1859, quant_error1 0.2738, quant_error 0.2285, utilization 0.9994, perplexity 3059.6788,
Train Epoch: [5/5] Iters:[12810/20018] transplant_loss 0.9243, rec_loss 0.0264, p_loss 0.1857, quant_error1 0.2754, quant_error 0.2304, utilization 0.9994, perplexity 3072.0574,
Train Epoch: [5/5] Iters:[12820/20018] transplant_loss 0.9299, rec_loss 0.0267, p_loss 0.1861, quant_error1 0.2773, quant_error 0.2320, utilization 0.9994, perplexity 3069.8252,
Train Epoch: [5/5] Iters:[12830/20018] transplant_loss 0.9291, rec_loss 0.0265, p_loss 0.1862, quant_error1 0.2770, quant_error 0.2317, utilization 0.9994, perplexity 3071.4730,
Train Epoch: [5/5] Iters:[12840/20018] transplant_loss 0.9128, rec_loss 0.0258, p_loss 0.1844, quant_error1 0.2712, quant_error 0.2271, utilization 0.9994, perplexity 3063.8463,
Train Epoch: [5/5] Iters:[12850/20018] transplant_loss 0.9301, rec_loss 0.0266, p_loss 0.1864, quant_error1 0.2771, quant_error 0.2326, utilization 0.9994, perplexity 3087.6832,
Train Epoch: [5/5] Iters:[12860/20018] transplant_loss 0.9374, rec_loss 0.0270, p_loss 0.1871, quant_error1 0.2801, quant_error 0.2342, utilization 0.9994, perplexity 3079.5217,
Train Epoch: [5/5] Iters:[12870/20018] transplant_loss 0.9347, rec_loss 0.0269, p_loss 0.1872, quant_error1 0.2787, quant_error 0.2329, utilization 0.9994, perplexity 3060.7232,
Train Epoch: [5/5] Iters:[12880/20018] transplant_loss 0.9359, rec_loss 0.0268, p_loss 0.1867, quant_error1 0.2791, quant_error 0.2341, utilization 0.9994, perplexity 3056.9024,
Train Epoch: [5/5] Iters:[12890/20018] transplant_loss 0.9375, rec_loss 0.0268, p_loss 0.1864, quant_error1 0.2803, quant_error 0.2350, utilization 0.9994, perplexity 3056.6773,
Train Epoch: [5/5] Iters:[12900/20018] transplant_loss 0.9267, rec_loss 0.0263, p_loss 0.1862, quant_error1 0.2763, quant_error 0.2314, utilization 0.9994, perplexity 3041.8911,
Train Epoch: [5/5] Iters:[12910/20018] transplant_loss 0.9206, rec_loss 0.0260, p_loss 0.1865, quant_error1 0.2736, quant_error 0.2294, utilization 0.9994, perplexity 3045.3948,
Train Epoch: [5/5] Iters:[12920/20018] transplant_loss 0.9296, rec_loss 0.0264, p_loss 0.1870, quant_error1 0.2774, quant_error 0.2324, utilization 0.9994, perplexity 3071.0834,
Train Epoch: [5/5] Iters:[12930/20018] transplant_loss 0.9401, rec_loss 0.0272, p_loss 0.1879, quant_error1 0.2812, quant_error 0.2351, utilization 0.9994, perplexity 3058.1457,
Train Epoch: [5/5] Iters:[12940/20018] transplant_loss 0.9454, rec_loss 0.0273, p_loss 0.1893, quant_error1 0.2823, quant_error 0.2362, utilization 0.9994, perplexity 3066.6139,
Train Epoch: [5/5] Iters:[12950/20018] transplant_loss 0.9568, rec_loss 0.0276, p_loss 0.1899, quant_error1 0.2863, quant_error 0.2400, utilization 0.9994, perplexity 3075.2885,
Train Epoch: [5/5] Iters:[12960/20018] transplant_loss 0.9531, rec_loss 0.0273, p_loss 0.1894, quant_error1 0.2851, quant_error 0.2390, utilization 0.9995, perplexity 3067.7264,
Train Epoch: [5/5] Iters:[12970/20018] transplant_loss 0.9405, rec_loss 0.0265, p_loss 0.1885, quant_error1 0.2805, quant_error 0.2352, utilization 0.9995, perplexity 3070.8560,
Train Epoch: [5/5] Iters:[12980/20018] transplant_loss 0.9270, rec_loss 0.0260, p_loss 0.1880, quant_error1 0.2752, quant_error 0.2310, utilization 0.9995, perplexity 3084.9557,
Train Epoch: [5/5] Iters:[12990/20018] transplant_loss 0.9282, rec_loss 0.0263, p_loss 0.1878, quant_error1 0.2762, quant_error 0.2313, utilization 0.9994, perplexity 3088.5123,
Train Epoch: [5/5] Iters:[13000/20018] transplant_loss 0.9151, rec_loss 0.0260, p_loss 0.1872, quant_error1 0.2714, quant_error 0.2270, utilization 0.9994, perplexity 3080.9154,
Train Epoch: [5/5] Iters:[13010/20018] transplant_loss 0.9100, rec_loss 0.0257, p_loss 0.1865, quant_error1 0.2698, quant_error 0.2256, utilization 0.9994, perplexity 3083.9130,
Train Epoch: [5/5] Iters:[13020/20018] transplant_loss 0.9165, rec_loss 0.0261, p_loss 0.1872, quant_error1 0.2721, quant_error 0.2274, utilization 0.9993, perplexity 3086.9564,
Train Epoch: [5/5] Iters:[13030/20018] transplant_loss 0.9179, rec_loss 0.0259, p_loss 0.1865, quant_error1 0.2733, quant_error 0.2281, utilization 0.9993, perplexity 3081.5185,
Train Epoch: [5/5] Iters:[13040/20018] transplant_loss 0.9113, rec_loss 0.0257, p_loss 0.1853, quant_error1 0.2707, quant_error 0.2263, utilization 0.9993, perplexity 3056.2034,
Train Epoch: [5/5] Iters:[13050/20018] transplant_loss 0.9182, rec_loss 0.0257, p_loss 0.1858, quant_error1 0.2732, quant_error 0.2286, utilization 0.9994, perplexity 3061.3865,
Train Epoch: [5/5] Iters:[13060/20018] transplant_loss 0.9211, rec_loss 0.0259, p_loss 0.1861, quant_error1 0.2743, quant_error 0.2293, utilization 0.9993, perplexity 3067.4470,
Train Epoch: [5/5] Iters:[13070/20018] transplant_loss 0.9211, rec_loss 0.0259, p_loss 0.1855, quant_error1 0.2747, quant_error 0.2296, utilization 0.9993, perplexity 3045.4925,
Train Epoch: [5/5] Iters:[13080/20018] transplant_loss 0.9275, rec_loss 0.0263, p_loss 0.1868, quant_error1 0.2764, quant_error 0.2313, utilization 0.9993, perplexity 3049.1615,
Train Epoch: [5/5] Iters:[13090/20018] transplant_loss 0.9320, rec_loss 0.0265, p_loss 0.1875, quant_error1 0.2779, quant_error 0.2326, utilization 0.9994, perplexity 3065.4869,
Train Epoch: [5/5] Iters:[13100/20018] transplant_loss 0.9239, rec_loss 0.0262, p_loss 0.1862, quant_error1 0.2755, quant_error 0.2304, utilization 0.9994, perplexity 3066.8902,
Train Epoch: [5/5] Iters:[13110/20018] transplant_loss 0.9263, rec_loss 0.0262, p_loss 0.1869, quant_error1 0.2763, quant_error 0.2311, utilization 0.9995, perplexity 3062.2889,
Train Epoch: [5/5] Iters:[13120/20018] transplant_loss 0.9241, rec_loss 0.0262, p_loss 0.1865, quant_error1 0.2755, quant_error 0.2301, utilization 0.9995, perplexity 3060.7280,
Train Epoch: [5/5] Iters:[13130/20018] transplant_loss 0.9146, rec_loss 0.0259, p_loss 0.1858, quant_error1 0.2720, quant_error 0.2272, utilization 0.9995, perplexity 3046.4896,
Train Epoch: [5/5] Iters:[13140/20018] transplant_loss 0.9127, rec_loss 0.0257, p_loss 0.1854, quant_error1 0.2711, quant_error 0.2269, utilization 0.9994, perplexity 3058.0395,
Train Epoch: [5/5] Iters:[13150/20018] transplant_loss 0.9302, rec_loss 0.0264, p_loss 0.1868, quant_error1 0.2770, quant_error 0.2316, utilization 0.9994, perplexity 3071.6096,
Train Epoch: [5/5] Iters:[13160/20018] transplant_loss 0.9349, rec_loss 0.0270, p_loss 0.1870, quant_error1 0.2783, quant_error 0.2328, utilization 0.9994, perplexity 3057.5284,
Train Epoch: [5/5] Iters:[13170/20018] transplant_loss 0.9356, rec_loss 0.0267, p_loss 0.1873, quant_error1 0.2783, quant_error 0.2334, utilization 0.9994, perplexity 3058.6650,
Train Epoch: [5/5] Iters:[13180/20018] transplant_loss 0.9481, rec_loss 0.0271, p_loss 0.1879, quant_error1 0.2829, quant_error 0.2375, utilization 0.9994, perplexity 3091.2822,
Train Epoch: [5/5] Iters:[13190/20018] transplant_loss 0.9435, rec_loss 0.0267, p_loss 0.1876, quant_error1 0.2819, quant_error 0.2359, utilization 0.9994, perplexity 3065.7357,
Train Epoch: [5/5] Iters:[13200/20018] transplant_loss 0.9362, rec_loss 0.0265, p_loss 0.1876, quant_error1 0.2790, quant_error 0.2338, utilization 0.9995, perplexity 3052.4493,
Train Epoch: [5/5] Iters:[13210/20018] transplant_loss 0.9363, rec_loss 0.0264, p_loss 0.1864, quant_error1 0.2800, quant_error 0.2345, utilization 0.9995, perplexity 3069.3298,
Train Epoch: [5/5] Iters:[13220/20018] transplant_loss 0.9323, rec_loss 0.0266, p_loss 0.1873, quant_error1 0.2776, quant_error 0.2322, utilization 0.9995, perplexity 3074.1252,
Train Epoch: [5/5] Iters:[13230/20018] transplant_loss 0.9262, rec_loss 0.0263, p_loss 0.1868, quant_error1 0.2756, quant_error 0.2304, utilization 0.9994, perplexity 3044.1629,
Train Epoch: [5/5] Iters:[13240/20018] transplant_loss 0.9356, rec_loss 0.0267, p_loss 0.1876, quant_error1 0.2786, quant_error 0.2334, utilization 0.9995, perplexity 3060.1058,
Train Epoch: [5/5] Iters:[13250/20018] transplant_loss 0.9313, rec_loss 0.0267, p_loss 0.1877, quant_error1 0.2772, quant_error 0.2320, utilization 0.9994, perplexity 3053.2703,
Train Epoch: [5/5] Iters:[13260/20018] transplant_loss 0.9198, rec_loss 0.0265, p_loss 0.1868, quant_error1 0.2728, quant_error 0.2283, utilization 0.9994, perplexity 3047.1254,
Train Epoch: [5/5] Iters:[13270/20018] transplant_loss 0.9242, rec_loss 0.0265, p_loss 0.1859, quant_error1 0.2754, quant_error 0.2306, utilization 0.9994, perplexity 3052.7108,
Train Epoch: [5/5] Iters:[13280/20018] transplant_loss 0.9209, rec_loss 0.0264, p_loss 0.1852, quant_error1 0.2748, quant_error 0.2296, utilization 0.9995, perplexity 3061.1929,
Train Epoch: [5/5] Iters:[13290/20018] transplant_loss 0.9088, rec_loss 0.0262, p_loss 0.1843, quant_error1 0.2702, quant_error 0.2255, utilization 0.9994, perplexity 3037.9764,
Train Epoch: [5/5] Iters:[13300/20018] transplant_loss 0.9071, rec_loss 0.0262, p_loss 0.1829, quant_error1 0.2698, quant_error 0.2254, utilization 0.9994, perplexity 3053.8573,
Train Epoch: [5/5] Iters:[13310/20018] transplant_loss 0.9146, rec_loss 0.0261, p_loss 0.1837, quant_error1 0.2726, quant_error 0.2277, utilization 0.9993, perplexity 3063.4850,
Train Epoch: [5/5] Iters:[13320/20018] transplant_loss 0.9118, rec_loss 0.0260, p_loss 0.1839, quant_error1 0.2714, quant_error 0.2265, utilization 0.9993, perplexity 3046.7433,
Train Epoch: [5/5] Iters:[13330/20018] transplant_loss 0.9149, rec_loss 0.0265, p_loss 0.1851, quant_error1 0.2715, quant_error 0.2270, utilization 0.9993, perplexity 3061.1671,
Train Epoch: [5/5] Iters:[13340/20018] transplant_loss 0.9252, rec_loss 0.0265, p_loss 0.1856, quant_error1 0.2757, quant_error 0.2307, utilization 0.9993, perplexity 3087.5852,
Train Epoch: [5/5] Iters:[13350/20018] transplant_loss 0.9303, rec_loss 0.0266, p_loss 0.1861, quant_error1 0.2780, quant_error 0.2323, utilization 0.9994, perplexity 3073.4754,
Train Epoch: [5/5] Iters:[13360/20018] transplant_loss 0.9354, rec_loss 0.0267, p_loss 0.1870, quant_error1 0.2798, quant_error 0.2338, utilization 0.9994, perplexity 3061.2960,
Train Epoch: [5/5] Iters:[13370/20018] transplant_loss 0.9347, rec_loss 0.0265, p_loss 0.1866, quant_error1 0.2797, quant_error 0.2339, utilization 0.9994, perplexity 3075.7048,
Train Epoch: [5/5] Iters:[13380/20018] transplant_loss 0.9384, rec_loss 0.0263, p_loss 0.1858, quant_error1 0.2822, quant_error 0.2358, utilization 0.9994, perplexity 3058.5517,
Train Epoch: [5/5] Iters:[13390/20018] transplant_loss 0.9472, rec_loss 0.0268, p_loss 0.1868, quant_error1 0.2852, quant_error 0.2381, utilization 0.9994, perplexity 3052.8079,
Train Epoch: [5/5] Iters:[13400/20018] transplant_loss 0.9520, rec_loss 0.0270, p_loss 0.1882, quant_error1 0.2861, quant_error 0.2389, utilization 0.9994, perplexity 3064.7079,
Train Epoch: [5/5] Iters:[13410/20018] transplant_loss 0.9487, rec_loss 0.0269, p_loss 0.1876, quant_error1 0.2847, quant_error 0.2382, utilization 0.9994, perplexity 3069.9530,
Train Epoch: [5/5] Iters:[13420/20018] transplant_loss 0.9524, rec_loss 0.0271, p_loss 0.1882, quant_error1 0.2858, quant_error 0.2394, utilization 0.9994, perplexity 3079.5457,
Train Epoch: [5/5] Iters:[13430/20018] transplant_loss 0.9481, rec_loss 0.0271, p_loss 0.1887, quant_error1 0.2835, quant_error 0.2375, utilization 0.9994, perplexity 3081.0411,
Train Epoch: [5/5] Iters:[13440/20018] transplant_loss 0.9386, rec_loss 0.0269, p_loss 0.1878, quant_error1 0.2799, quant_error 0.2345, utilization 0.9994, perplexity 3078.0990,
Train Epoch: [5/5] Iters:[13450/20018] transplant_loss 0.9209, rec_loss 0.0262, p_loss 0.1846, quant_error1 0.2747, quant_error 0.2300, utilization 0.9993, perplexity 3064.6074,
Train Epoch: [5/5] Iters:[13460/20018] transplant_loss 0.9317, rec_loss 0.0266, p_loss 0.1856, quant_error1 0.2782, quant_error 0.2329, utilization 0.9993, perplexity 3073.2330,
Train Epoch: [5/5] Iters:[13470/20018] transplant_loss 0.9324, rec_loss 0.0270, p_loss 0.1863, quant_error1 0.2781, quant_error 0.2325, utilization 0.9993, perplexity 3069.2356,
Train Epoch: [5/5] Iters:[13480/20018] transplant_loss 0.9351, rec_loss 0.0271, p_loss 0.1869, quant_error1 0.2786, quant_error 0.2331, utilization 0.9993, perplexity 3072.3849,
Train Epoch: [5/5] Iters:[13490/20018] transplant_loss 0.9356, rec_loss 0.0266, p_loss 0.1865, quant_error1 0.2791, quant_error 0.2337, utilization 0.9994, perplexity 3085.2352,
Train Epoch: [5/5] Iters:[13500/20018] transplant_loss 0.9511, rec_loss 0.0271, p_loss 0.1885, quant_error1 0.2841, quant_error 0.2380, utilization 0.9994, perplexity 3089.4667,
Train Epoch: [5/5] Iters:[13510/20018] transplant_loss 0.9363, rec_loss 0.0267, p_loss 0.1877, quant_error1 0.2792, quant_error 0.2336, utilization 0.9994, perplexity 3076.5365,
Train Epoch: [5/5] Iters:[13520/20018] transplant_loss 0.9258, rec_loss 0.0260, p_loss 0.1858, quant_error1 0.2761, quant_error 0.2311, utilization 0.9994, perplexity 3070.8682,
Train Epoch: [5/5] Iters:[13530/20018] transplant_loss 0.9092, rec_loss 0.0254, p_loss 0.1837, quant_error1 0.2708, quant_error 0.2267, utilization 0.9994, perplexity 3068.3254,
Train Epoch: [5/5] Iters:[13540/20018] transplant_loss 0.9078, rec_loss 0.0255, p_loss 0.1838, quant_error1 0.2705, quant_error 0.2259, utilization 0.9994, perplexity 3071.9591,
Train Epoch: [5/5] Iters:[13550/20018] transplant_loss 0.8965, rec_loss 0.0254, p_loss 0.1838, quant_error1 0.2659, quant_error 0.2221, utilization 0.9995, perplexity 3076.8337,
Train Epoch: [5/5] Iters:[13560/20018] transplant_loss 0.8954, rec_loss 0.0253, p_loss 0.1834, quant_error1 0.2655, quant_error 0.2218, utilization 0.9995, perplexity 3083.0785,
Train Epoch: [5/5] Iters:[13570/20018] transplant_loss 0.9074, rec_loss 0.0257, p_loss 0.1844, quant_error1 0.2697, quant_error 0.2253, utilization 0.9995, perplexity 3088.4016,
Train Epoch: [5/5] Iters:[13580/20018] transplant_loss 0.9131, rec_loss 0.0262, p_loss 0.1855, quant_error1 0.2713, quant_error 0.2264, utilization 0.9995, perplexity 3081.2437,
Train Epoch: [5/5] Iters:[13590/20018] transplant_loss 0.9209, rec_loss 0.0267, p_loss 0.1863, quant_error1 0.2736, quant_error 0.2288, utilization 0.9995, perplexity 3075.2776,
Train Epoch: [5/5] Iters:[13600/20018] transplant_loss 0.9278, rec_loss 0.0269, p_loss 0.1862, quant_error1 0.2767, quant_error 0.2312, utilization 0.9995, perplexity 3067.3471,
Train Epoch: [5/5] Iters:[13610/20018] transplant_loss 0.9254, rec_loss 0.0268, p_loss 0.1865, quant_error1 0.2755, quant_error 0.2303, utilization 0.9995, perplexity 3067.7331,
Train Epoch: [5/5] Iters:[13620/20018] transplant_loss 0.9249, rec_loss 0.0268, p_loss 0.1865, quant_error1 0.2753, quant_error 0.2303, utilization 0.9995, perplexity 3063.3468,
Train Epoch: [5/5] Iters:[13630/20018] transplant_loss 0.9326, rec_loss 0.0269, p_loss 0.1867, quant_error1 0.2785, quant_error 0.2328, utilization 0.9995, perplexity 3066.8624,
Train Epoch: [5/5] Iters:[13640/20018] transplant_loss 0.9318, rec_loss 0.0268, p_loss 0.1871, quant_error1 0.2781, quant_error 0.2323, utilization 0.9994, perplexity 3063.3319,
Train Epoch: [5/5] Iters:[13650/20018] transplant_loss 0.9265, rec_loss 0.0265, p_loss 0.1867, quant_error1 0.2758, quant_error 0.2308, utilization 0.9994, perplexity 3060.7176,
Train Epoch: [5/5] Iters:[13660/20018] transplant_loss 0.9238, rec_loss 0.0263, p_loss 0.1852, quant_error1 0.2759, quant_error 0.2306, utilization 0.9994, perplexity 3065.3283,
Train Epoch: [5/5] Iters:[13670/20018] transplant_loss 0.9339, rec_loss 0.0265, p_loss 0.1864, quant_error1 0.2790, quant_error 0.2331, utilization 0.9994, perplexity 3066.5320,
Train Epoch: [5/5] Iters:[13680/20018] transplant_loss 0.9325, rec_loss 0.0265, p_loss 0.1870, quant_error1 0.2777, quant_error 0.2321, utilization 0.9994, perplexity 3070.5531,
Train Epoch: [5/5] Iters:[13690/20018] transplant_loss 0.9298, rec_loss 0.0264, p_loss 0.1868, quant_error1 0.2766, quant_error 0.2314, utilization 0.9995, perplexity 3085.6179,
Train Epoch: [5/5] Iters:[13700/20018] transplant_loss 0.9372, rec_loss 0.0268, p_loss 0.1870, quant_error1 0.2797, quant_error 0.2338, utilization 0.9995, perplexity 3088.8117,
Train Epoch: [5/5] Iters:[13710/20018] transplant_loss 0.9418, rec_loss 0.0270, p_loss 0.1888, quant_error1 0.2806, quant_error 0.2345, utilization 0.9994, perplexity 3075.6473,
Train Epoch: [5/5] Iters:[13720/20018] transplant_loss 0.9301, rec_loss 0.0268, p_loss 0.1884, quant_error1 0.2763, quant_error 0.2311, utilization 0.9994, perplexity 3073.5807,
Train Epoch: [5/5] Iters:[13730/20018] transplant_loss 0.9401, rec_loss 0.0271, p_loss 0.1885, quant_error1 0.2804, quant_error 0.2345, utilization 0.9994, perplexity 3069.7680,
Train Epoch: [5/5] Iters:[13740/20018] transplant_loss 0.9452, rec_loss 0.0275, p_loss 0.1899, quant_error1 0.2817, quant_error 0.2354, utilization 0.9994, perplexity 3047.1595,
Train Epoch: [5/5] Iters:[13750/20018] transplant_loss 0.9382, rec_loss 0.0270, p_loss 0.1900, quant_error1 0.2787, quant_error 0.2332, utilization 0.9994, perplexity 3057.5814,
Train Epoch: [5/5] Iters:[13760/20018] transplant_loss 0.9405, rec_loss 0.0271, p_loss 0.1893, quant_error1 0.2795, quant_error 0.2345, utilization 0.9994, perplexity 3065.2142,
Train Epoch: [5/5] Iters:[13770/20018] transplant_loss 0.9340, rec_loss 0.0268, p_loss 0.1878, quant_error1 0.2779, quant_error 0.2327, utilization 0.9994, perplexity 3062.7038,
Train Epoch: [5/5] Iters:[13780/20018] transplant_loss 0.9230, rec_loss 0.0262, p_loss 0.1870, quant_error1 0.2739, quant_error 0.2294, utilization 0.9994, perplexity 3085.3237,
Train Epoch: [5/5] Iters:[13790/20018] transplant_loss 0.9143, rec_loss 0.0256, p_loss 0.1852, quant_error1 0.2719, quant_error 0.2276, utilization 0.9995, perplexity 3081.0910,
Train Epoch: [5/5] Iters:[13800/20018] transplant_loss 0.9243, rec_loss 0.0258, p_loss 0.1856, quant_error1 0.2760, quant_error 0.2307, utilization 0.9995, perplexity 3080.2868,
Train Epoch: [5/5] Iters:[13810/20018] transplant_loss 0.9274, rec_loss 0.0261, p_loss 0.1863, quant_error1 0.2770, quant_error 0.2311, utilization 0.9995, perplexity 3077.9201,
Train Epoch: [5/5] Iters:[13820/20018] transplant_loss 0.9292, rec_loss 0.0259, p_loss 0.1865, quant_error1 0.2775, quant_error 0.2320, utilization 0.9995, perplexity 3082.5776,
Train Epoch: [5/5] Iters:[13830/20018] transplant_loss 0.9336, rec_loss 0.0263, p_loss 0.1869, quant_error1 0.2791, quant_error 0.2334, utilization 0.9995, perplexity 3067.3268,
Train Epoch: [5/5] Iters:[13840/20018] transplant_loss 0.9292, rec_loss 0.0261, p_loss 0.1869, quant_error1 0.2773, quant_error 0.2317, utilization 0.9994, perplexity 3081.2712,
Train Epoch: [5/5] Iters:[13850/20018] transplant_loss 0.9241, rec_loss 0.0263, p_loss 0.1866, quant_error1 0.2752, quant_error 0.2301, utilization 0.9994, perplexity 3075.0031,
Train Epoch: [5/5] Iters:[13860/20018] transplant_loss 0.9261, rec_loss 0.0266, p_loss 0.1870, quant_error1 0.2754, quant_error 0.2303, utilization 0.9994, perplexity 3077.5498,
Train Epoch: [5/5] Iters:[13870/20018] transplant_loss 0.9276, rec_loss 0.0268, p_loss 0.1872, quant_error1 0.2760, quant_error 0.2306, utilization 0.9994, perplexity 3076.9581,
Train Epoch: [5/5] Iters:[13880/20018] transplant_loss 0.9189, rec_loss 0.0264, p_loss 0.1861, quant_error1 0.2731, quant_error 0.2283, utilization 0.9994, perplexity 3072.8965,
Train Epoch: [5/5] Iters:[13890/20018] transplant_loss 0.9253, rec_loss 0.0268, p_loss 0.1865, quant_error1 0.2752, quant_error 0.2301, utilization 0.9995, perplexity 3080.3391,
Train Epoch: [5/5] Iters:[13900/20018] transplant_loss 0.9247, rec_loss 0.0269, p_loss 0.1869, quant_error1 0.2745, quant_error 0.2294, utilization 0.9995, perplexity 3085.7509,
Train Epoch: [5/5] Iters:[13910/20018] transplant_loss 0.9234, rec_loss 0.0267, p_loss 0.1860, quant_error1 0.2747, quant_error 0.2296, utilization 0.9995, perplexity 3074.9306,
Train Epoch: [5/5] Iters:[13920/20018] transplant_loss 0.9289, rec_loss 0.0274, p_loss 0.1869, quant_error1 0.2762, quant_error 0.2307, utilization 0.9994, perplexity 3070.5579,
Train Epoch: [5/5] Iters:[13930/20018] transplant_loss 0.9439, rec_loss 0.0280, p_loss 0.1889, quant_error1 0.2807, quant_error 0.2347, utilization 0.9994, perplexity 3086.2864,
Train Epoch: [5/5] Iters:[13940/20018] transplant_loss 0.9395, rec_loss 0.0277, p_loss 0.1878, quant_error1 0.2793, quant_error 0.2337, utilization 0.9994, perplexity 3077.9318,
Train Epoch: [5/5] Iters:[13950/20018] transplant_loss 0.9312, rec_loss 0.0271, p_loss 0.1872, quant_error1 0.2765, quant_error 0.2315, utilization 0.9993, perplexity 3069.3879,
