dataset_dir: /project/6105494/shared/data/
dataset_name: FFHQ
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 5
refinement_epochs: 50
eval_epochs: 5
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Refinement/FFHQ
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Refinement/FFHQ
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Refinement/FFHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Refinement/FFHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Refinement/FFHQ
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4-50.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: FFHQ
model_pre: model_16384_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/50] Iters:[10/1093] gen_loss 1.6109, rec_loss 0.0336, lpips_loss 0.3296, g_loss 0.0939, disc_weight 0.4000, disc_adaptive_weight 48.4568, d_loss 2.4150, logits_real -0.2955, logits_fake -0.0807,
Train Epoch: [48/50] Iters:[100/1093] gen_loss 0.5353, rec_loss 0.0120, lpips_loss 0.1394, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 9.1450, d_loss 0.4003, logits_real -0.0431, logits_fake -0.0420,
Train Epoch: [48/50] Iters:[110/1093] gen_loss 0.5180, rec_loss 0.0120, lpips_loss 0.1394, g_loss 0.0415, disc_weight 0.4000, disc_adaptive_weight 8.8388, d_loss 0.4003, logits_real -0.0426, logits_fake -0.0415,
Train Epoch: [48/50] Iters:[120/1093] gen_loss 0.5171, rec_loss 0.0121, lpips_loss 0.1400, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 8.8869, d_loss 0.4003, logits_real -0.0421, logits_fake -0.0409,
Train Epoch: [48/50] Iters:[130/1093] gen_loss 0.5112, rec_loss 0.0122, lpips_loss 0.1403, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 8.8793, d_loss 0.4003, logits_real -0.0415, logits_fake -0.0404,
Train Epoch: [48/50] Iters:[140/1093] gen_loss 0.4984, rec_loss 0.0122, lpips_loss 0.1409, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 8.6595, d_loss 0.4003, logits_real -0.0410, logits_fake -0.0399,
Train Epoch: [48/50] Iters:[150/1093] gen_loss 0.5159, rec_loss 0.0122, lpips_loss 0.1408, g_loss 0.0396, disc_weight 0.4000, disc_adaptive_weight 9.1625, d_loss 0.4003, logits_real -0.0407, logits_fake -0.0395,
Train Epoch: [48/50] Iters:[160/1093] gen_loss 0.5127, rec_loss 0.0121, lpips_loss 0.1409, g_loss 0.0397, disc_weight 0.4000, disc_adaptive_weight 9.0746, d_loss 0.4003, logits_real -0.0408, logits_fake -0.0396,
Train Epoch: [48/50] Iters:[170/1093] gen_loss 0.5513, rec_loss 0.0121, lpips_loss 0.1407, g_loss 0.0400, disc_weight 0.4000, disc_adaptive_weight 9.9522, d_loss 0.4003, logits_real -0.0410, logits_fake -0.0399,
Train Epoch: [48/50] Iters:[180/1093] gen_loss 0.5451, rec_loss 0.0121, lpips_loss 0.1405, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 9.7140, d_loss 0.4003, logits_real -0.0413, logits_fake -0.0403,
Train Epoch: [48/50] Iters:[190/1093] gen_loss 0.5399, rec_loss 0.0120, lpips_loss 0.1396, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.5195, d_loss 0.4003, logits_real -0.0417, logits_fake -0.0407,
Train Epoch: [48/50] Iters:[200/1093] gen_loss 0.5154, rec_loss 0.0120, lpips_loss 0.1397, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 8.8640, d_loss 0.4003, logits_real -0.0419, logits_fake -0.0410,
Train Epoch: [48/50] Iters:[210/1093] gen_loss 0.5233, rec_loss 0.0120, lpips_loss 0.1400, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.0822, d_loss 0.4003, logits_real -0.0417, logits_fake -0.0408,
Train Epoch: [48/50] Iters:[220/1093] gen_loss 0.4845, rec_loss 0.0120, lpips_loss 0.1398, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 8.2204, d_loss 0.4003, logits_real -0.0414, logits_fake -0.0404,
Train Epoch: [48/50] Iters:[230/1093] gen_loss 0.4916, rec_loss 0.0119, lpips_loss 0.1397, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 8.4445, d_loss 0.4003, logits_real -0.0413, logits_fake -0.0403,
Train Epoch: [48/50] Iters:[240/1093] gen_loss 0.5036, rec_loss 0.0119, lpips_loss 0.1398, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 8.7597, d_loss 0.4003, logits_real -0.0412, logits_fake -0.0402,
Train Epoch: [48/50] Iters:[250/1093] gen_loss 0.5277, rec_loss 0.0119, lpips_loss 0.1397, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 9.3632, d_loss 0.4003, logits_real -0.0411, logits_fake -0.0402,
Train Epoch: [48/50] Iters:[260/1093] gen_loss 0.5267, rec_loss 0.0118, lpips_loss 0.1391, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 9.3014, d_loss 0.4003, logits_real -0.0413, logits_fake -0.0404,
Train Epoch: [48/50] Iters:[270/1093] gen_loss 0.5210, rec_loss 0.0117, lpips_loss 0.1388, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 9.0974, d_loss 0.4003, logits_real -0.0417, logits_fake -0.0408,
Train Epoch: [48/50] Iters:[280/1093] gen_loss 0.5008, rec_loss 0.0118, lpips_loss 0.1385, g_loss 0.0413, disc_weight 0.4000, disc_adaptive_weight 8.5210, d_loss 0.4003, logits_real -0.0422, logits_fake -0.0413,
Train Epoch: [48/50] Iters:[290/1093] gen_loss 0.4941, rec_loss 0.0117, lpips_loss 0.1383, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 8.2824, d_loss 0.4003, logits_real -0.0425, logits_fake -0.0417,
Train Epoch: [48/50] Iters:[300/1093] gen_loss 0.5045, rec_loss 0.0118, lpips_loss 0.1384, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 8.4024, d_loss 0.4003, logits_real -0.0432, logits_fake -0.0422,
Train Epoch: [48/50] Iters:[310/1093] gen_loss 0.5115, rec_loss 0.0120, lpips_loss 0.1387, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 8.5047, d_loss 0.4003, logits_real -0.0434, logits_fake -0.0424,
Train Epoch: [48/50] Iters:[320/1093] gen_loss 0.5658, rec_loss 0.0121, lpips_loss 0.1393, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 9.8523, d_loss 0.4003, logits_real -0.0432, logits_fake -0.0422,
Train Epoch: [48/50] Iters:[330/1093] gen_loss 0.5892, rec_loss 0.0121, lpips_loss 0.1403, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 10.4661, d_loss 0.4003, logits_real -0.0429, logits_fake -0.0419,
Train Epoch: [48/50] Iters:[340/1093] gen_loss 0.5985, rec_loss 0.0124, lpips_loss 0.1408, g_loss 0.0415, disc_weight 0.4000, disc_adaptive_weight 10.7291, d_loss 0.4003, logits_real -0.0428, logits_fake -0.0417,
Train Epoch: [48/50] Iters:[350/1093] gen_loss 0.5796, rec_loss 0.0124, lpips_loss 0.1406, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 10.3757, d_loss 0.4003, logits_real -0.0423, logits_fake -0.0413,
Train Epoch: [48/50] Iters:[360/1093] gen_loss 0.5547, rec_loss 0.0124, lpips_loss 0.1410, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 9.8699, d_loss 0.4003, logits_real -0.0417, logits_fake -0.0406,
Train Epoch: [48/50] Iters:[370/1093] gen_loss 0.5069, rec_loss 0.0125, lpips_loss 0.1406, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 8.7533, d_loss 0.4003, logits_real -0.0413, logits_fake -0.0403,
Train Epoch: [48/50] Iters:[380/1093] gen_loss 0.4933, rec_loss 0.0123, lpips_loss 0.1399, g_loss 0.0401, disc_weight 0.4000, disc_adaptive_weight 8.4996, d_loss 0.4003, logits_real -0.0409, logits_fake -0.0400,
Train Epoch: [48/50] Iters:[390/1093] gen_loss 0.4810, rec_loss 0.0121, lpips_loss 0.1398, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 8.2662, d_loss 0.4003, logits_real -0.0405, logits_fake -0.0396,
Train Epoch: [48/50] Iters:[400/1093] gen_loss 0.4592, rec_loss 0.0120, lpips_loss 0.1398, g_loss 0.0395, disc_weight 0.4000, disc_adaptive_weight 7.7863, d_loss 0.4003, logits_real -0.0401, logits_fake -0.0392,
Train Epoch: [48/50] Iters:[410/1093] gen_loss 0.4638, rec_loss 0.0118, lpips_loss 0.1393, g_loss 0.0394, disc_weight 0.4000, disc_adaptive_weight 7.9365, d_loss 0.4003, logits_real -0.0402, logits_fake -0.0393,
Train Epoch: [48/50] Iters:[420/1093] gen_loss 0.5114, rec_loss 0.0118, lpips_loss 0.1395, g_loss 0.0394, disc_weight 0.4000, disc_adaptive_weight 9.1368, d_loss 0.4003, logits_real -0.0402, logits_fake -0.0393,
Train Epoch: [48/50] Iters:[430/1093] gen_loss 0.5179, rec_loss 0.0119, lpips_loss 0.1398, g_loss 0.0395, disc_weight 0.4000, disc_adaptive_weight 9.2720, d_loss 0.4003, logits_real -0.0404, logits_fake -0.0393,
Train Epoch: [48/50] Iters:[440/1093] gen_loss 0.5142, rec_loss 0.0118, lpips_loss 0.1393, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 9.1292, d_loss 0.4003, logits_real -0.0407, logits_fake -0.0397,
Train Epoch: [48/50] Iters:[450/1093] gen_loss 0.5216, rec_loss 0.0119, lpips_loss 0.1399, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 9.2690, d_loss 0.4003, logits_real -0.0412, logits_fake -0.0402,
Train Epoch: [48/50] Iters:[460/1093] gen_loss 0.5391, rec_loss 0.0121, lpips_loss 0.1400, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 9.6289, d_loss 0.4003, logits_real -0.0413, logits_fake -0.0404,
Train Epoch: [48/50] Iters:[470/1093] gen_loss 0.5340, rec_loss 0.0121, lpips_loss 0.1397, g_loss 0.0405, disc_weight 0.4000, disc_adaptive_weight 9.4344, d_loss 0.4003, logits_real -0.0416, logits_fake -0.0407,
Train Epoch: [48/50] Iters:[480/1093] gen_loss 0.5544, rec_loss 0.0122, lpips_loss 0.1404, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 9.8140, d_loss 0.4003, logits_real -0.0420, logits_fake -0.0411,
Train Epoch: [48/50] Iters:[490/1093] gen_loss 0.5965, rec_loss 0.0125, lpips_loss 0.1409, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 10.7298, d_loss 0.4003, logits_real -0.0425, logits_fake -0.0415,
Train Epoch: [48/50] Iters:[500/1093] gen_loss 0.6314, rec_loss 0.0124, lpips_loss 0.1401, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 11.4729, d_loss 0.4003, logits_real -0.0429, logits_fake -0.0418,
Train Epoch: [48/50] Iters:[510/1093] gen_loss 0.6682, rec_loss 0.0123, lpips_loss 0.1397, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 12.2331, d_loss 0.4003, logits_real -0.0435, logits_fake -0.0424,
Train Epoch: [48/50] Iters:[520/1093] gen_loss 0.6559, rec_loss 0.0123, lpips_loss 0.1400, g_loss 0.0429, disc_weight 0.4000, disc_adaptive_weight 11.7405, d_loss 0.4003, logits_real -0.0441, logits_fake -0.0431,
Train Epoch: [48/50] Iters:[530/1093] gen_loss 0.6644, rec_loss 0.0122, lpips_loss 0.1393, g_loss 0.0432, disc_weight 0.4000, disc_adaptive_weight 11.8848, d_loss 0.4003, logits_real -0.0443, logits_fake -0.0433,
Train Epoch: [48/50] Iters:[540/1093] gen_loss 0.6632, rec_loss 0.0121, lpips_loss 0.1392, g_loss 0.0431, disc_weight 0.4000, disc_adaptive_weight 11.8806, d_loss 0.4003, logits_real -0.0442, logits_fake -0.0431,
Train Epoch: [48/50] Iters:[550/1093] gen_loss 0.6574, rec_loss 0.0124, lpips_loss 0.1403, g_loss 0.0431, disc_weight 0.4000, disc_adaptive_weight 11.7224, d_loss 0.4003, logits_real -0.0441, logits_fake -0.0431,
Train Epoch: [48/50] Iters:[560/1093] gen_loss 0.6027, rec_loss 0.0124, lpips_loss 0.1406, g_loss 0.0429, disc_weight 0.4000, disc_adaptive_weight 10.4817, d_loss 0.4003, logits_real -0.0439, logits_fake -0.0428,
Train Epoch: [48/50] Iters:[570/1093] gen_loss 0.6103, rec_loss 0.0125, lpips_loss 0.1410, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 10.7580, d_loss 0.4003, logits_real -0.0435, logits_fake -0.0425,
Train Epoch: [48/50] Iters:[580/1093] gen_loss 0.6045, rec_loss 0.0125, lpips_loss 0.1413, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 10.6282, d_loss 0.4003, logits_real -0.0434, logits_fake -0.0423,
Train Epoch: [48/50] Iters:[590/1093] gen_loss 0.5954, rec_loss 0.0125, lpips_loss 0.1412, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 10.4133, d_loss 0.4003, logits_real -0.0433, logits_fake -0.0423,
Train Epoch: [48/50] Iters:[600/1093] gen_loss 0.5807, rec_loss 0.0123, lpips_loss 0.1406, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 10.1159, d_loss 0.4003, logits_real -0.0432, logits_fake -0.0422,
Train Epoch: [48/50] Iters:[610/1093] gen_loss 0.6057, rec_loss 0.0124, lpips_loss 0.1407, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 10.6801, d_loss 0.4003, logits_real -0.0432, logits_fake -0.0422,
Train Epoch: [48/50] Iters:[620/1093] gen_loss 0.5877, rec_loss 0.0121, lpips_loss 0.1399, g_loss 0.0425, disc_weight 0.4000, disc_adaptive_weight 10.2387, d_loss 0.4003, logits_real -0.0434, logits_fake -0.0425,
Train Epoch: [48/50] Iters:[630/1093] gen_loss 0.5691, rec_loss 0.0122, lpips_loss 0.1400, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 9.7762, d_loss 0.4003, logits_real -0.0435, logits_fake -0.0426,
Train Epoch: [48/50] Iters:[640/1093] gen_loss 0.5390, rec_loss 0.0121, lpips_loss 0.1399, g_loss 0.0430, disc_weight 0.4000, disc_adaptive_weight 9.0267, d_loss 0.4003, logits_real -0.0438, logits_fake -0.0428,
Train Epoch: [48/50] Iters:[650/1093] gen_loss 0.5316, rec_loss 0.0119, lpips_loss 0.1391, g_loss 0.0434, disc_weight 0.4000, disc_adaptive_weight 8.7977, d_loss 0.4003, logits_real -0.0442, logits_fake -0.0431,
Train Epoch: [48/50] Iters:[660/1093] gen_loss 0.5210, rec_loss 0.0117, lpips_loss 0.1386, g_loss 0.0436, disc_weight 0.4000, disc_adaptive_weight 8.5206, d_loss 0.4003, logits_real -0.0443, logits_fake -0.0435,
Train Epoch: [48/50] Iters:[670/1093] gen_loss 0.5032, rec_loss 0.0117, lpips_loss 0.1388, g_loss 0.0437, disc_weight 0.4000, disc_adaptive_weight 8.0776, d_loss 0.4003, logits_real -0.0445, logits_fake -0.0435,
Train Epoch: [48/50] Iters:[680/1093] gen_loss 0.5057, rec_loss 0.0115, lpips_loss 0.1378, g_loss 0.0438, disc_weight 0.4000, disc_adaptive_weight 8.1459, d_loss 0.4003, logits_real -0.0446, logits_fake -0.0437,
Train Epoch: [48/50] Iters:[690/1093] gen_loss 0.5167, rec_loss 0.0116, lpips_loss 0.1380, g_loss 0.0439, disc_weight 0.4000, disc_adaptive_weight 8.3841, d_loss 0.4002, logits_real -0.0445, logits_fake -0.0438,
Train Epoch: [48/50] Iters:[700/1093] gen_loss 0.5140, rec_loss 0.0118, lpips_loss 0.1389, g_loss 0.0437, disc_weight 0.4000, disc_adaptive_weight 8.3205, d_loss 0.4002, logits_real -0.0442, logits_fake -0.0435,
Train Epoch: [48/50] Iters:[710/1093] gen_loss 0.5000, rec_loss 0.0120, lpips_loss 0.1395, g_loss 0.0432, disc_weight 0.4000, disc_adaptive_weight 8.0670, d_loss 0.4003, logits_real -0.0440, logits_fake -0.0431,
Train Epoch: [48/50] Iters:[720/1093] gen_loss 0.5093, rec_loss 0.0120, lpips_loss 0.1398, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.3658, d_loss 0.4003, logits_real -0.0436, logits_fake -0.0428,
Train Epoch: [48/50] Iters:[730/1093] gen_loss 0.4848, rec_loss 0.0121, lpips_loss 0.1403, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 7.8710, d_loss 0.4003, logits_real -0.0433, logits_fake -0.0424,
Train Epoch: [48/50] Iters:[740/1093] gen_loss 0.4870, rec_loss 0.0119, lpips_loss 0.1400, g_loss 0.0419, disc_weight 0.4000, disc_adaptive_weight 8.0009, d_loss 0.4003, logits_real -0.0430, logits_fake -0.0422,
Train Epoch: [48/50] Iters:[750/1093] gen_loss 0.4837, rec_loss 0.0118, lpips_loss 0.1397, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 7.9933, d_loss 0.4002, logits_real -0.0427, logits_fake -0.0420,
Train Epoch: [48/50] Iters:[760/1093] gen_loss 0.5027, rec_loss 0.0119, lpips_loss 0.1398, g_loss 0.0413, disc_weight 0.4000, disc_adaptive_weight 8.5081, d_loss 0.4002, logits_real -0.0422, logits_fake -0.0419,
Train Epoch: [48/50] Iters:[770/1093] gen_loss 0.4941, rec_loss 0.0120, lpips_loss 0.1397, g_loss 0.0414, disc_weight 0.4000, disc_adaptive_weight 8.2863, d_loss 0.4002, logits_real -0.0421, logits_fake -0.0416,
Train Epoch: [48/50] Iters:[780/1093] gen_loss 0.5251, rec_loss 0.0120, lpips_loss 0.1396, g_loss 0.0414, disc_weight 0.4000, disc_adaptive_weight 9.0265, d_loss 0.4002, logits_real -0.0419, logits_fake -0.0414,
Train Epoch: [48/50] Iters:[790/1093] gen_loss 0.5178, rec_loss 0.0123, lpips_loss 0.1402, g_loss 0.0414, disc_weight 0.4000, disc_adaptive_weight 8.8363, d_loss 0.4003, logits_real -0.0420, logits_fake -0.0412,
Train Epoch: [48/50] Iters:[800/1093] gen_loss 0.5287, rec_loss 0.0124, lpips_loss 0.1403, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 9.0263, d_loss 0.4004, logits_real -0.0425, logits_fake -0.0414,
Train Epoch: [48/50] Iters:[810/1093] gen_loss 0.5129, rec_loss 0.0122, lpips_loss 0.1403, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 8.5159, d_loss 0.4004, logits_real -0.0431, logits_fake -0.0417,
Train Epoch: [48/50] Iters:[820/1093] gen_loss 0.5442, rec_loss 0.0122, lpips_loss 0.1406, g_loss 0.0429, disc_weight 0.4000, disc_adaptive_weight 9.1244, d_loss 0.4004, logits_real -0.0436, logits_fake -0.0423,
Train Epoch: [48/50] Iters:[830/1093] gen_loss 0.5163, rec_loss 0.0123, lpips_loss 0.1408, g_loss 0.0431, disc_weight 0.4000, disc_adaptive_weight 8.4121, d_loss 0.4004, logits_real -0.0442, logits_fake -0.0429,
Train Epoch: [48/50] Iters:[840/1093] gen_loss 0.5303, rec_loss 0.0121, lpips_loss 0.1404, g_loss 0.0436, disc_weight 0.4000, disc_adaptive_weight 8.6359, d_loss 0.4004, logits_real -0.0447, logits_fake -0.0435,
Train Epoch: [48/50] Iters:[850/1093] gen_loss 0.5247, rec_loss 0.0121, lpips_loss 0.1403, g_loss 0.0439, disc_weight 0.4000, disc_adaptive_weight 8.4716, d_loss 0.4003, logits_real -0.0449, logits_fake -0.0438,
Train Epoch: [48/50] Iters:[860/1093] gen_loss 0.5353, rec_loss 0.0121, lpips_loss 0.1401, g_loss 0.0439, disc_weight 0.4000, disc_adaptive_weight 8.7180, d_loss 0.4003, logits_real -0.0449, logits_fake -0.0439,
Train Epoch: [48/50] Iters:[870/1093] gen_loss 0.4987, rec_loss 0.0121, lpips_loss 0.1392, g_loss 0.0434, disc_weight 0.4000, disc_adaptive_weight 7.9882, d_loss 0.4003, logits_real -0.0446, logits_fake -0.0435,
Train Epoch: [48/50] Iters:[880/1093] gen_loss 0.5377, rec_loss 0.0118, lpips_loss 0.1386, g_loss 0.0431, disc_weight 0.4000, disc_adaptive_weight 8.9950, d_loss 0.4003, logits_real -0.0440, logits_fake -0.0429,
Train Epoch: [48/50] Iters:[890/1093] gen_loss 0.5185, rec_loss 0.0118, lpips_loss 0.1385, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 8.6612, d_loss 0.4003, logits_real -0.0434, logits_fake -0.0424,
Train Epoch: [48/50] Iters:[900/1093] gen_loss 0.5346, rec_loss 0.0117, lpips_loss 0.1384, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 9.1607, d_loss 0.4003, logits_real -0.0428, logits_fake -0.0419,
Train Epoch: [48/50] Iters:[910/1093] gen_loss 0.5252, rec_loss 0.0117, lpips_loss 0.1384, g_loss 0.0415, disc_weight 0.4000, disc_adaptive_weight 9.0499, d_loss 0.4003, logits_real -0.0423, logits_fake -0.0414,
Train Epoch: [48/50] Iters:[920/1093] gen_loss 0.5231, rec_loss 0.0117, lpips_loss 0.1385, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 9.0750, d_loss 0.4003, logits_real -0.0419, logits_fake -0.0410,
Train Epoch: [48/50] Iters:[930/1093] gen_loss 0.4959, rec_loss 0.0118, lpips_loss 0.1391, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 8.4574, d_loss 0.4003, logits_real -0.0416, logits_fake -0.0408,
Train Epoch: [48/50] Iters:[940/1093] gen_loss 0.5277, rec_loss 0.0120, lpips_loss 0.1400, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 9.2994, d_loss 0.4003, logits_real -0.0414, logits_fake -0.0405,
Train Epoch: [48/50] Iters:[950/1093] gen_loss 0.5164, rec_loss 0.0121, lpips_loss 0.1406, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 9.0605, d_loss 0.4003, logits_real -0.0413, logits_fake -0.0402,
Train Epoch: [48/50] Iters:[960/1093] gen_loss 0.5043, rec_loss 0.0122, lpips_loss 0.1404, g_loss 0.0400, disc_weight 0.4000, disc_adaptive_weight 8.7838, d_loss 0.4003, logits_real -0.0411, logits_fake -0.0400,
Train Epoch: [48/50] Iters:[970/1093] gen_loss 0.5128, rec_loss 0.0122, lpips_loss 0.1407, g_loss 0.0399, disc_weight 0.4000, disc_adaptive_weight 9.0256, d_loss 0.4003, logits_real -0.0409, logits_fake -0.0399,
Train Epoch: [48/50] Iters:[980/1093] gen_loss 0.4914, rec_loss 0.0122, lpips_loss 0.1404, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 8.5098, d_loss 0.4003, logits_real -0.0409, logits_fake -0.0399,
Train Epoch: [48/50] Iters:[990/1093] gen_loss 0.4640, rec_loss 0.0120, lpips_loss 0.1397, g_loss 0.0398, disc_weight 0.4000, disc_adaptive_weight 7.8372, d_loss 0.4003, logits_real -0.0410, logits_fake -0.0399,
Train Epoch: [48/50] Iters:[1000/1093] gen_loss 0.4789, rec_loss 0.0120, lpips_loss 0.1393, g_loss 0.0401, disc_weight 0.4000, disc_adaptive_weight 8.1504, d_loss 0.4003, logits_real -0.0411, logits_fake -0.0402,
Train Epoch: [48/50] Iters:[1010/1093] gen_loss 0.4987, rec_loss 0.0119, lpips_loss 0.1395, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 8.5794, d_loss 0.4003, logits_real -0.0415, logits_fake -0.0404,
Train Epoch: [48/50] Iters:[1020/1093] gen_loss 0.5071, rec_loss 0.0120, lpips_loss 0.1397, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 8.6233, d_loss 0.4003, logits_real -0.0421, logits_fake -0.0411,
Train Epoch: [48/50] Iters:[1030/1093] gen_loss 0.5308, rec_loss 0.0121, lpips_loss 0.1397, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 9.0747, d_loss 0.4003, logits_real -0.0427, logits_fake -0.0417,
Train Epoch: [48/50] Iters:[1040/1093] gen_loss 0.5311, rec_loss 0.0120, lpips_loss 0.1395, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 8.9793, d_loss 0.4003, logits_real -0.0431, logits_fake -0.0422,
Train Epoch: [48/50] Iters:[1050/1093] gen_loss 0.5392, rec_loss 0.0119, lpips_loss 0.1391, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 9.1250, d_loss 0.4003, logits_real -0.0435, logits_fake -0.0425,
Train Epoch: [48/50] Iters:[1060/1093] gen_loss 0.5264, rec_loss 0.0119, lpips_loss 0.1391, g_loss 0.0425, disc_weight 0.4000, disc_adaptive_weight 8.8280, d_loss 0.4003, logits_real -0.0434, logits_fake -0.0426,
Train Epoch: [48/50] Iters:[1070/1093] gen_loss 0.5470, rec_loss 0.0118, lpips_loss 0.1389, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 9.3944, d_loss 0.4003, logits_real -0.0432, logits_fake -0.0423,
Train Epoch: [48/50] Iters:[1080/1093] gen_loss 0.5485, rec_loss 0.0117, lpips_loss 0.1393, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 9.5253, d_loss 0.4003, logits_real -0.0428, logits_fake -0.0419,
Train Epoch: [48/50] Iters:[1090/1093] gen_loss 0.5651, rec_loss 0.0118, lpips_loss 0.1396, g_loss 0.0415, disc_weight 0.4000, disc_adaptive_weight 9.9719, d_loss 0.4003, logits_real -0.0425, logits_fake -0.0415,
epoch:49, cur_lr:0.000010
Train Epoch: [49/50] Iters:[10/1093] gen_loss 0.5629, rec_loss 0.0121, lpips_loss 0.1398, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 9.6610, d_loss 0.4003, logits_real -0.0432, logits_fake -0.0422,
Train Epoch: [49/50] Iters:[20/1093] gen_loss 0.6552, rec_loss 0.0121, lpips_loss 0.1398, g_loss 0.0425, disc_weight 0.4000, disc_adaptive_weight 11.8226, d_loss 0.4003, logits_real -0.0435, logits_fake -0.0424,
